%eval_id interface  DAKOTA_H_RC_1  DAKOTA_H_RC_2  DAKOTA_H_RC_3  DAKOTA_H_RC_4  DAKOTA_H_RC_5  DAKOTA_H_RC_6  DAKOTA_H_EP_1  DAKOTA_H_EP_2 DAKOTA_Li_RC_1 DAKOTA_Li_RC_2 DAKOTA_Li_RC_3 DAKOTA_Li_RC_4 DAKOTA_Li_RC_5 DAKOTA_Li_RC_6 DAKOTA_Li_RC_7 DAKOTA_Li_RC_8 DAKOTA_Li_EP_1 DAKOTA_Li_EP_2  DAKOTA_K_RC_1  DAKOTA_K_RC_2  DAKOTA_K_RC_3  DAKOTA_K_RC_4  DAKOTA_K_RC_5  DAKOTA_K_RC_6  DAKOTA_K_RC_7  DAKOTA_K_RC_8  DAKOTA_K_EP_1  DAKOTA_N_RC_1  DAKOTA_N_RC_2  DAKOTA_N_RC_3  DAKOTA_N_RC_4  DAKOTA_N_RC_5  DAKOTA_N_RC_6  DAKOTA_N_RC_7  DAKOTA_N_EP_1  DAKOTA_N_EP_2       obj_fn_1       obj_fn_2       obj_fn_3       obj_fn_4       obj_fn_5       obj_fn_6       obj_fn_7       obj_fn_8       obj_fn_9      obj_fn_10      obj_fn_11      obj_fn_12      obj_fn_13      obj_fn_14      obj_fn_15      obj_fn_16      obj_fn_17      obj_fn_18      obj_fn_19      obj_fn_20 
346          NO_ID       1.046183       0.412533       0.406897       0.753887        0.79267        0.77808       0.499269        2.58483       1.613737       1.537763       1.396656        1.50563       1.374573       1.519761       1.782739       1.433535       2.533145       1.580842       2.232089        1.97878       1.987777       1.990647       2.175349       2.054769       1.976638       2.017766       1.361431       1.390475       1.009656       0.955476       1.084721       1.205463       1.065939       1.180088       1.929082       2.426682 2.72956244e-05 4.149138917e-05  0.00342933172 5.959303178e-05 0.009592621762 0.001555742739 0.002318905839 0.001775097245 0.0003442002797 0.001578051846   0.1382213202  0.01317546348   0.1505243348  0.03284331419 0.009149827477  0.04165694282  0.05610948652  0.02207055767 0.003597197848    0.112219443 
347          NO_ID    1.046311195   0.4125232982   0.3978631657    0.835806523   0.7926701809    0.784486093    0.497861226     2.55038193    1.611689368    1.537762594     1.39659244    1.505582464    1.375148663    1.524873839    1.783299305    1.433551079    2.541816782    1.777450135    2.232488985      2.0073284    1.991444503    1.990902894    2.181565179     2.04964899    1.953470412     2.01795823    1.359447114    1.390631491     1.03013621    0.955347793    1.075233107    1.205447405    1.065871091    1.180096273     1.92926964     2.42770636 2.605470427e-05 3.80683426e-05 0.003322959636 5.577638748e-05 0.004485729291 0.006193822413 0.003696377629 0.001677809057 0.0002159533435 0.001270657422   0.1382213202  0.01290290822   0.1118294085  0.05616090062 0.004736941568  0.04054842474  0.01975329768 0.009162258615 0.007990221396   0.1084320495 
348          NO_ID       1.049906       0.421868       0.369205       0.849219       0.875505       0.861425       0.212201        2.22074       1.652262       1.449015       1.393307       1.602591       1.376384        1.45954       1.699069       1.409239       2.260592       1.622533       2.222784       1.912592       1.987062       1.926161       2.308049       2.132946       1.854761       1.961437        1.27413       1.442069       1.057434       0.976252        1.16571       1.236341        1.09612       1.241915       2.150801       2.993125 7.099776692e-05 5.700970688e-05 0.003389189194 0.0001321152602 0.005835426665 0.005137560088 0.001910930986 0.003229594189 0.000794802047 0.0003254499247   0.1382213202  0.02055193421   0.1244635051  0.05247749068 0.005201822282  0.03561843641  0.04005503338 0.000685530436 0.004611664651  0.09787696821 
349          NO_ID       1.053269   0.4212662699       0.492176       0.836102        0.71295       0.876155       0.410474    2.883933702    1.708689028       1.532624       1.426325       1.603373        1.32636       1.593409       1.749028       1.437656       2.362798       1.813676       2.146302       1.912091       1.883771       1.977313       2.205308       2.083514    1.870153403        1.92907       1.212342       1.431114         1.1822       0.905357       1.155319       1.166518       1.026865       1.154771       1.674627       2.835678 6.849707071e-05 5.052497147e-05 0.003515409863 3.343759884e-05 0.003055145454 0.007459149469 0.002526024847 0.002205206922 0.001356533632 0.0002639985511   0.1382213202  0.01304210163   0.1006302133  0.04781717636 0.002935145843  0.03007584597   0.0260142595  0.01196397755 0.004817811817   0.1227818932 
350          NO_ID       1.057254       0.511919       0.441348       0.792805       0.767907   0.8245675019       0.403537       2.618797       1.646407       1.559832       1.407862       1.545737       1.287033        1.58677        1.71632       1.508862    2.849863045       0.951976       2.281378    1.904476568       1.903891       2.076275       2.271711        2.18079       1.933031       2.054289       1.331528       1.285267       1.026111       0.844764        1.09197       1.212174       1.062519    1.210143644    2.252937239       2.296785 2.366778667e-05 5.936221945e-05 0.005294318377 8.169509437e-05 0.006007220906 0.004769008027 0.002561586092 0.002090307865 0.000481123537 0.001870143912   0.1382213202 0.007813023592   0.1267332687  0.05073721294  0.00584315816  0.04792882147  0.03120309174 0.002152070844 0.008938904231   0.1138243995 
351          NO_ID       1.058017       0.571864       0.360436       0.814544   0.8219335244       0.820774        0.23119       2.587174       1.781201        1.48412       1.319124       1.479099       1.353952       1.555986       1.741919       1.414689       2.496328       1.276311       2.203912       1.900594       1.837482       1.968896       2.290928        2.11918       2.012483       1.941835       1.193659       1.414269       1.030809        0.95302       1.048896       1.248162       1.024416       1.115452        2.07711       2.725317 1.986475793e-05 3.246150434e-05 0.004714583256 3.712734133e-05 0.006354644125 0.004559093097 0.004379998852 0.0006896221437 0.001460087531 0.0002906487711   0.1382213202 0.007326260235   0.1289799118   0.0130169598 0.005635041921  0.03057176196  0.04274222994  0.01272782259 0.002651557059   0.1235597267 
352          NO_ID    1.058032837   0.5733997932   0.3596035823   0.8145197362   0.9001974488   0.8644624821   0.2361796231    2.586950079     1.78120145    1.478311785    1.319120166    1.479098963    1.353919683     1.55588982    1.741918633    1.414817386    2.480582543    1.276302992    2.203847937    1.900596059    1.866154455    1.986553978    2.275567957     2.11741565    2.012483477    1.933643221     1.19346698    1.413245186    1.069320716    0.953019726    1.048848001    1.256353553    1.024419519    1.115451584    2.077366446    2.758084839 2.954253814e-05 3.261890048e-05 0.004870639077 3.695413311e-05 0.009429190514 0.002103089891 0.004361864444 0.0007155554403 0.001455060823 0.0002728327518   0.1382213202 0.008211572518   0.1467052137 0.001384857963 0.008242612208  0.02844224037  0.05684485745 0.001879554708 0.002070091347   0.1256690849 
353          NO_ID       1.058199       0.534424       0.372372       0.800416       0.899173       0.853646       0.310396       2.593766       1.771361       1.380368       1.327952       1.460539        1.35408       1.561138       1.721951       1.414421       2.438316       1.261711       2.207848       1.900596       1.852298       1.971556        2.29928       2.121176       2.012611       1.923403       0.942051       1.422849       1.066777       0.977116       1.090258       1.209154        1.01474        1.09958       2.154038       2.704413 3.054219168e-05 3.676220329e-05 0.004775047275 3.709024415e-05  0.01066089829 0.001022536749 0.004858552395 0.0002093930993 0.002575880956 0.001409617033   0.1382213202  0.01012994183    0.152696453 0.006750673566   0.0102657393  0.01796966161  0.07305050836  0.01251170436 0.002574180639   0.1295023875 
354          NO_ID       1.058883       0.473651       0.324952       0.901193       0.805278       0.779164       0.461078        2.09528       1.752376       1.439172       1.449996       1.461051       1.340163    1.474608897       1.647737       1.512221       2.880941       1.339319    2.300469529       1.906224       1.923296       1.984232       2.200321       2.126323       1.886521       2.009453       1.374081        1.33054       1.092451       0.833714        1.17423    1.103877455       1.028726       1.174982        2.48249     3.05115873 2.166877392e-05 4.572102125e-05 0.002558657195  3.7972266e-05 0.002411547846 0.008063194179 0.004997330907 0.0001098369829 0.0001006622234 0.001361014101   0.1382213202  0.01117035817  0.09146860274  0.04985105924 0.003110826589  0.04466161027  0.01432392354 0.001767970987  0.01065260018   0.1206493635 
355          NO_ID       1.064466   0.4462069127       0.318542       0.856492    0.857096822       0.953319        0.14946       2.733266        1.65961       1.527965        1.33416        1.47215       1.227637       1.540088        1.79572         1.5578       3.007264       0.881318       2.150215       2.066942       1.815759       1.948073       2.246502       2.127073        1.86268       1.883957       1.703594       1.390109       1.137642        0.98571       1.079088       1.135215       0.910534       1.066798       1.753116        3.06697 0.0001388863836 6.285569629e-05 0.006278238022 2.697903803e-05 0.005085698592 0.005805587069 0.003807900987 0.0009193320568 0.001508302352  0.00021504764   0.1382213202  0.02886101035   0.1194919185  0.04829762113 0.006904764694  0.03232205368  0.03454318773  0.01431409015 0.002651557059   0.1682026725 
356          NO_ID    1.079582366   0.4246206774    0.478417658   0.8802717341   0.9053832716   0.8630100977  0.01052196184    2.788659674    1.601899463    1.568153504    1.476083014    1.569462819     1.37824353    1.525571999    1.622791219    1.577688033    2.126374461    1.188781989    2.137337024    2.044945305    1.805314628    2.027026446    2.199576796    2.031450838    1.888374239    1.976809903    1.750491218    1.318245331    1.013906176   0.8531521715    1.129786603    1.215508409   0.9757728491    1.115204261     2.23680138    2.540780603 7.037974852e-05 7.590318181e-05   0.0051818866 5.650359939e-05 0.004818468319 0.006089547428 0.001704815595 0.002133358524 8.268707117e-05 0.001178755954   0.1382213202 0.009915188305   0.1158755458  0.05902221617 0.004745724304  0.03663943991  0.02406243386  0.01399042497 0.004734579706    0.145115809 
357          NO_ID       1.082399       0.573727       0.320134       0.820737       0.870924       0.833192       0.211723       2.424895       1.651481       1.547913       1.405791       1.479348    1.391382049       1.587151       1.734683       1.560273       2.208521       1.716563       2.220121        1.95338       1.992087       1.989841       2.266654       2.114876       1.930466       2.004952       1.058504       1.291503       1.066093        0.90848       1.054008       1.073108       0.964623        1.08342       2.205962       2.377472 2.551717701e-05 4.404513295e-05 0.003154460856 2.125940795e-05 0.008081341158 0.003184803355  0.00263190023 0.0008818422834 0.001408990896 0.0002153761417   0.1382213202   0.0117547941   0.1398399293   0.0386300046 0.008479712078  0.02899649942  0.05198591123   0.0141343413 0.002651557059   0.1502343848 
358          NO_ID        1.08603   0.4251937144       0.330523   0.8628546753       0.841877       0.818412       0.398206       2.155818       1.753665       1.542358       1.330132    1.496071328       1.217694       1.411577       1.781086       1.428818       2.314332       1.062994       2.116251       2.047537       1.982389       1.915502    2.198649352       2.111134       1.949498       2.077704        1.55884       1.364658       1.004534       1.013471       1.191882       1.168372        1.07927       1.234203       2.424559       2.782333 4.038287892e-05 4.367517572e-05 0.008469634157  6.8883601e-05 0.004146646628 0.006553030717 0.004238222085 0.0005308261151 0.0002306373872 0.0009436173495   0.1382213202  0.01690772309   0.1086399321  0.04766236638 0.003841562682  0.04212368728  0.01773274578 0.008909839277 0.008040013073   0.1035815781 
359          NO_ID       1.086349       0.585139   0.3785141009       0.814315       0.893416        0.95097       0.246633       2.019744       1.728514       1.433048       1.410248       1.655546       1.359269       1.450924        1.71292       1.509801       2.936378    1.665318184       2.274464       2.066333       1.979582       1.914299       2.237093       2.149227       1.947385       1.994794       1.760449       1.431533       1.051388       0.856504       1.144822       1.223615       1.068686       1.082427       2.016454       2.782529 6.577787828e-05 5.159310172e-05 0.003405418801 5.686051284e-05 0.009162776143 0.002319565915 0.002240107141 0.002710008443 0.001126867397 6.206225375e-05   0.1382213202  0.02675834991   0.1445325218   0.0181577189 0.007389620181  0.03375145858  0.05015779285  0.01619905839 0.002427314038   0.1044559962 
360          NO_ID       1.088869       0.534167       0.487455       0.800535       0.866532       0.959866       0.459625       2.018914       1.721618       1.477592       1.429876       1.657898       1.356133       1.451696       1.781016       1.537977       2.878906       0.944299       2.277792       2.052381       1.952958       1.908707       2.235237       2.084833       1.947081        1.98945       1.619585       1.431425       1.051628       0.839816       1.099766       1.240505       1.067274       1.132109        2.00807       3.014209 8.729925127e-05 6.293950182e-05 0.003423472631 4.494686491e-05 0.008807546783 0.002500417941  0.00214842938  0.00273269089 0.0003518588705 0.0008888178607   0.1382213202  0.02046273423   0.1441079201  0.01925206533 0.007121833762  0.03906067678  0.05031586323  0.01271568038 0.002651557059   0.1080015441 
361          NO_ID    1.089270715   0.4803159518   0.3209473379   0.8691339478   0.8944876297   0.8261046746    0.284170515    2.664107529    1.719192622    1.515123521    1.476928346    1.637748902    1.328556649    1.556315727    1.727637163    1.537903292    2.554126246   0.9852012911    2.156096381    1.976644681    1.950775517     1.98266894    2.183567013    2.047294194    1.900569966    2.009566326    1.114444797    1.323742403    1.000678607    1.004067935    1.104673159    1.068890502   0.9823838863    1.132620497    2.413122251     2.51935758 3.187538906e-05 6.863645771e-05 0.003706541271 2.637977603e-05  0.00504774284 0.005839584508 0.001785550142 0.002191613415 0.0004877940771 0.0007123604712   0.1382213202 0.009899838028   0.1181204679  0.04231341454 0.003973173661  0.03284714119  0.03290063024  0.01186434339 0.004963296558    0.143430931 
362          NO_ID       1.094792       0.490211       0.322168       0.725453       0.753292        0.94006       0.244513       2.279922       1.774098       1.444883        1.33146        1.49724    1.346154189       1.481176       1.633762     1.48437339       3.016769       1.509339       2.277804        1.93164       1.808041       1.979191       2.328779       2.074534       2.008319        1.96704       1.570775       1.321254       1.161549       0.892229       1.217063       1.189724       1.096024       1.243953       2.285149       2.316843 8.748818944e-05 4.300646002e-05 0.005346282651 6.764181472e-05  0.01093043757 0.0002604646046 0.004304286594 0.0008515220197 0.000113572754 0.001344884252   0.1382213202  0.02318386294   0.1588119003 0.002827041234 0.008961842095  0.04256126021  0.05880355571  0.01060868847 0.002651557059   0.1051931311 
363          NO_ID       1.096626       0.473826       0.398563       0.785665       0.870564       0.811009       0.539428       2.743776       1.707061       1.543077       1.314621       1.606312        1.34357       1.587675       1.683463       1.470147       2.822416       1.064716         2.2096       1.953711       1.889438       1.989848        2.19805       2.090866       2.008317       1.996518       0.932141       1.423924       1.030783       0.826564       1.119975       1.133405       0.965627       1.217569       2.283773       2.759217 2.704954717e-05 6.002042884e-05 0.003812603106 1.874817636e-05  0.01000957001 0.001417660187 0.001786593653 0.002365124368 0.001894358504 0.0007021200173   0.1382213202  0.02980560982   0.1506993732  0.01832320543  0.00869374951  0.02322053676  0.06544938456  0.03210766352 0.0002569345778   0.1547678135 
364          NO_ID       1.096906       0.581556       0.480624         0.8924       0.750647       0.941633       0.196199       1.960187        1.59977       1.495289       1.327417       1.511933       1.240933       1.567849       1.794806    1.581096979       2.762302       1.325335       2.157345        1.99154       1.967663       1.901648       2.272854       2.116977       1.931687       1.990564       1.168744       1.471028       1.044333       0.885582       1.085249       1.073691       0.947138       1.088741       2.554675       2.926498 5.963602053e-05 5.459991735e-05 0.005671024611 1.432379676e-05 0.001630336162 0.008738145119 0.002535550818 0.001145474015  0.00119362258 7.314606734e-05   0.1382213202  0.01498704965  0.07724349668  0.07051552285 0.002265558728  0.03203033839   0.0145301023  0.01108368615 0.007648495687   0.1530741286 
365          NO_ID       1.098572       0.464031       0.477812       0.913712       0.762338       0.795038       0.283123       2.679207        1.68691       1.383848       1.311937       1.534764       1.203696       1.558667    1.700543294        1.57756         2.2828       1.231835       2.126962       1.972067       1.807491       2.071205       2.317849         2.1651       1.863173    1.890980824       1.771387       1.369751       1.008357       0.824824        1.07822       1.256321       0.970391        1.09164       2.452681       3.044543 2.144478778e-05 6.045046145e-05 0.005385228517 3.466352415e-05 0.001543391628 0.008811669458 0.002602106638 0.001848892373 0.0009043789398 0.0004667389205   0.1382213202 0.007229779098  0.07724349668  0.05506655419 0.002028670973  0.03669778296  0.00754064218 0.009675878227 0.007656929992   0.1435119502 
366          NO_ID    1.098887574    0.506595216   0.3201364146   0.7224330021   0.7394676729   0.9396919544     0.21174549    2.279986329    1.774098399    1.444747392    1.332068225     1.49573627    1.294416582     1.48117632    1.631714311    1.429184328    3.017489315    1.452617256    2.277463889    1.953144429    1.808040892    1.985815799    2.329114588    2.074531578    2.008291122    1.967000025    1.570767476    1.291494434    1.161836762   0.8921009792    1.217056804    1.189724336    1.096696195    1.244193219    2.283786693    2.315819341 7.79681996e-05 4.041787886e-05 0.005134226423 7.267872031e-05   0.0102399664 0.0008332396884 0.004448072697 0.0005718040418 3.761017293e-05 0.001234335114   0.1382213202  0.02322537568   0.1556409553 0.001038719015 0.008683521994  0.04189031505  0.05538098822  0.01154028829 0.002651557059   0.1044429405 
367          NO_ID     1.10037419   0.3945885575    0.437454927   0.8394879506   0.8202862666   0.8012881507    0.297914419    2.216891074    1.751174091    1.481888764    1.446785369    1.596059157    1.282795786    1.589294976    1.696805174    1.447721925    2.114510227    1.109427912    2.206166774    2.075553307    1.873171755    2.071664674    2.298710528    2.184839694    1.896855008     2.04692651    1.180450185    1.379570283    1.033323478   0.8887591936    1.112416834    1.262697668   0.9813477511    1.056871761    2.188694214    3.143170089 3.999647115e-05 6.346601032e-05 0.003419981469 3.713141117e-05 0.004723803314 0.006003333385 0.001905908697 0.001825302712 0.0007799709927 0.0005889727387   0.1382213202 0.006547080541   0.1170574421  0.04753958604 0.003506293868  0.03739789965  0.03280441348  0.01015128596 0.005694720842    0.136490953 
368          NO_ID       1.100438       0.391773       0.362671       0.822249       0.820798       0.872792       0.298554       2.020807       1.764998       1.484937       1.462609       1.604247       1.282508       1.590255       1.696301       1.447786        2.11817       1.614019       2.212439       2.074561       1.873428       2.073457       2.310887       2.175624       1.890199       2.046927       0.918338       1.460466       1.021227       0.950325       1.082313       1.263002       0.971108       1.241699       2.265662       2.568862 9.368170032e-05 5.605181243e-05 0.003419981469 3.70898431e-05 0.005528321232 0.005292376594 0.001934169568 0.001726206397 0.001956134322 0.0006509278097   0.1382213202  0.03546079442    0.123037782  0.04755560087 0.003795637914  0.02599183197  0.04065982442  0.01560227392 0.002651557059   0.1517308501 
369          NO_ID       1.103983       0.492551       0.458499       0.768578       0.904114   0.9248928635       0.209962       2.720202       1.603519    1.492549301       1.455325       1.466986       1.357222       1.447916       1.664798       1.606475        2.83323       1.738925       2.247443       2.044464    1.978691701       2.094724    2.335633269       2.172445       1.968976       1.887107       1.013427       1.419418       1.177888       0.879153       1.144774       1.171799         1.0239       1.231169    2.290027886       2.672961 7.235155341e-05 4.962207089e-05 0.002926029743 3.487768962e-05  0.01584149525  0.00327095679 0.003063743551 0.001081372635 0.003063665172 0.001729756491   0.1382213202 0.002394079613   0.1698972132 0.006664412216  0.01554235503  0.01137689615   0.1162930679  0.04891957273 0.008233226239   0.1349548125 
370          NO_ID    1.104665506       0.462986       0.337147       0.808662       0.800895       0.794818       0.498812       2.586178       1.641937       1.440423       1.462419    1.509231616       1.353858       1.544243        1.72216       1.570635       2.617558       1.534095       2.119881       1.931071       1.948074       1.957828        2.31425       2.067545       1.881544       2.039502       1.010155       1.462457       1.134873   0.8274038291       1.049335       1.176394        1.01474       1.098858       2.590761       3.099113 2.375689588e-05 5.071244578e-05 0.004608023229 2.56962463e-05 0.006033127827 0.004796549854 0.002916574962 0.001906445853 0.0007392530073 0.0003642276788   0.1382213202  0.01138552928   0.1269331488  0.05329958507 0.006085084633  0.03226371062  0.03732660106 0.003325707297 0.004595171033   0.1261546841 
371          NO_ID       1.105338       0.474498       0.415686       0.897975       0.745151       0.819311       0.502452       2.912677       1.693271       1.430855       1.471857       1.516834       1.326731       1.566894       1.747181        1.57258       2.763315       0.845884       2.274021       1.988474    1.939342578       2.072335       2.269829       2.183901       1.826952       2.031594       1.563912       1.413976       1.126322       0.892081       1.092266        1.15505       0.947166       1.227856    2.296010737       2.746281 2.143633967e-05 5.855248535e-05 0.004190952956 3.311093807e-05  0.00200478001 0.008411046094 0.002074663468 0.001364975672 0.0001766383522 0.001234478574   0.1382213202  0.04079942315  0.08467153299  0.04939730584 0.002784624665  0.04431155193   0.0095680667 0.002095043674 0.009981938582   0.1581988438 
372          NO_ID       1.105384       0.474538       0.411014       0.898007       0.745399       0.826927        0.50364       2.903501       1.693951       1.425991       1.473009       1.549678       1.350467       1.560238       1.732749         1.5507       2.752051       0.845878       2.266453       1.988542    1.858006023       2.072679       2.297121       2.183897    2.010910079        2.02337       1.563944       1.413984       1.161106       0.905473       1.097482       1.146858       0.935454       1.249104       1.929277       2.747305 2.337324373e-05 6.001870602e-05 0.004906041528 9.635844378e-05 0.001999896837 0.008416033369 0.002818932184 0.002861742063 6.987328728e-05 0.001319367155   0.1382213202  0.04904695958  0.08469637459  0.05057706468 0.002514374917  0.04425320887 0.008207286852 0.001932358589 0.009992107474   0.1629148235 
373          NO_ID       1.107786       0.581482       0.463398   0.8127747562       0.761583       0.948327       0.194785       2.026091         1.5955       1.498617       1.333625       1.552813       1.225657       1.567977       1.795582       1.423821       2.771206       1.521985       2.182313       2.007328       1.991446        1.90078       2.263484       2.098781       1.920711        2.00362        1.16691        1.47562       1.061541       0.885966       1.075233       1.077703       0.965518       1.064161       2.551863       2.771868 6.036569565e-05 5.153446637e-05 0.004919783455 1.429524097e-05 0.004464982949 0.006164122386 0.003492920356 0.002439583107 0.000993704908 0.0001347110278   0.1382213202 0.002690117403   0.1158344674  0.06368786877 0.004114401826  0.03340140023  0.02804168402  0.01529410074 0.005066192671   0.1453056498 
374          NO_ID       1.109434       0.403489       0.461771       0.825877   0.7794825911       0.786583       0.098518       2.167274       1.696337       1.529699       1.398117        1.50302         1.2796       1.439847       1.675947       1.565725       2.608145       1.493391        2.14704       2.022231       1.870352       2.050764       2.182128       2.145506    1.966053724       2.024284       0.965798       1.394842       1.015042       0.985356       1.074547       1.257318       1.078244       1.235126       2.100567       3.157936 3.219956962e-05 5.529270847e-05 0.005961274446 7.671446542e-05 0.004059175837 0.006537172278 0.003456668336  0.00209061657 0.001859577057 0.0005314280404   0.1382213202  0.01323249614   0.1080097138  0.04408572194 0.003968050898   0.0274504084  0.03113436549 0.005838148349 0.003607473022   0.1041289864 
375          NO_ID    1.113169946   0.4621353293   0.4733290587   0.8223933116    0.889783116   0.9294122441    0.369188545    2.331793471    1.747703237    1.410803725    1.297583351     1.64920224    1.371618757    1.457989491    1.696257849     1.59795896     2.14694085    1.123716926    2.224840228    2.083482787    1.941231336    1.964767838     2.17398073    2.091084326    1.987242603    1.966177619    1.040823196    1.444668592    1.111940296   0.9404574871    1.207381708    1.162318767    1.100592817    1.187710767    2.605517768    3.086879662 9.841697332e-05 7.902261411e-05  0.00617432467 4.009962244e-05 0.007702495521 0.003539081344 0.001319249975 0.002457065874 0.002149934312 0.001060935352   0.1382213202  0.02647041707   0.1379168007  0.01823245475 0.005897693572  0.02094515753   0.0459929818  0.01542168038 0.001203050418  0.09772310765 
376          NO_ID        1.11786       0.496706       0.313753       0.915222       0.842981       0.777733       0.501947       2.782302       1.615087       1.475291       1.393503       1.528864       1.240206       1.408715       1.776956       1.593524       2.174489        0.91393       2.302201       2.031717       1.846306       2.079714    2.212000396    2.114986539       1.830045       1.886482        1.70307       1.410993       1.062124       0.840184       1.132345       1.109048       1.067529       1.162572       1.831804       3.014192 1.507389639e-05 9.035244779e-05 0.001915072015 3.436056918e-05 0.002459408645 0.008038618557 0.001946802975 0.001662730826 0.001066299883 0.0002249762252   0.1382213202  0.01952536492  0.09259278473  0.06317005607 0.003067817394  0.03485997666  0.01414523528  0.01198721988 0.005469138279   0.1045625084 
377          NO_ID        1.11992       0.475514       0.407558       0.898007       0.735287       0.826447       0.502164       2.913157       1.693711       1.431303       1.474037       1.517214       1.350359        1.59915       1.760525       1.573728       2.767411       0.837702       2.272597       1.988026       1.804773       2.072775       2.268923       2.183897        1.82734        2.02345       1.600776       1.461088       1.133138       0.892203       1.108138       1.155046       0.934622       1.207036       1.926293       2.632617            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
378          NO_ID    1.120278649   0.5231247227   0.4937359301   0.7548923464   0.8132991692   0.8624893831 0.0005568820352    2.282950685    1.790995535    1.435788234    1.434899656    1.486903256    1.257771222    1.461522932    1.767931836    1.573974637    2.451223662     1.05696455    2.144974618    1.960975359    1.861138429    2.014801124    2.216926782    2.174740564    1.972112016    1.929321287    1.011001014    1.460515969    1.051932406   0.8523485967    1.082279964    1.101211054    1.073473319    1.083015894    2.003517003    2.568862443 3.581279028e-05 0.0009753219229 0.005386975548 4.026763426e-05  0.01489745609 0.002766142828 0.003255132214 0.000418873403 0.002517952361 0.001297236187   0.1382213202  0.02746235802   0.1686985064  0.01054084902  0.01783225599  0.01715285881   0.1031457354   0.0380807626 0.005847334642   0.1086868042 
379          NO_ID       1.120279       0.525173   0.3147622041       0.771276       0.813299       0.862489       0.000685       2.494907       1.782804        1.43274       1.418516       1.486907       1.258283       1.463059       1.768444       1.573911       2.451148       1.059877       2.144975       1.960975       1.861138       2.014817       2.213834       2.183957       1.974672       1.929337       1.010969        1.39498        1.05174       0.852351       1.112424       1.100907       1.075521       1.083016       1.926613       2.759382 3.298893081e-05 0.0009775236402 0.005386975548 1.909509387e-05   0.0112093128 0.0003515309042 0.003516851813 0.000304056247 0.002502094145 0.001334708251   0.1382213202   0.0274973526   0.1559916059 0.0008785707567  0.01213741871  0.01942823804  0.07787509145  0.01173355882 0.002816507483    0.104283852 
380          NO_ID       1.121518   0.5290914877       0.378394       0.799676       0.872937       0.851677       0.029529        2.24896    1.733523253       1.466959       1.435854       1.545911       1.381187       1.521473        1.73274       1.468077       2.427737       1.592548       2.265726       1.900318       1.908267       1.919505       2.232896       2.159005       1.907881    1.933639659       0.961454       1.349566       1.098853       0.878879       1.057966       1.111786       1.099696       1.118032       2.454479       2.582996 3.413644979e-05 3.997411746e-05 0.003760532433 3.723875979e-05   0.0116868132 0.0002063049873 0.002874595182 0.002538727723 0.002442489981 0.001186485374   0.1382213202  0.02703719121   0.1560418628 0.001001351088  0.01009449094  0.01925320887  0.08281650918  0.02127631316 0.003085719426  0.09976967953 
381          NO_ID       1.121638       0.496706       0.313881       0.861346       0.843045       0.773301       0.501947       2.782298       1.615087       1.474267       1.409887       1.528992       1.240222       1.406667       1.760572       1.594356       2.166777       0.912138    2.225323234       2.031701       1.845538       2.075618       2.210272       2.088884       1.830085       1.886738       1.692062       1.365937       1.062124        0.84012       1.161017       1.110136       1.067537        1.16298       1.831804        2.56008 1.792696539e-05 9.14648685e-05  0.00215533649 3.90422903e-05 0.004422798786 0.006306816691 0.001839982763 0.001770437273 0.001020695163 0.0003217449245   0.1382213202  0.01949534585   0.1116612538  0.05721787913 0.004396710078  0.03442240373  0.02129963841 0.004255505081 0.004524097075   0.1063612075 
382          NO_ID       1.121718       0.560505       0.439834       0.799772       0.874679       0.843357       0.240277       2.260064       1.792588       1.472015       1.346766       1.515191       1.393291       1.533761       1.760548       1.442745       2.566489       1.600056       2.252414       1.900698       1.940847       1.920417       2.203396       2.143453       1.958025       2.056437       0.961294       1.349438       1.060789       0.826687        1.16715       1.154538    1.100730166       1.075808       2.513047       3.002278 2.81990839e-05 2.844783738e-05 0.003295207642 2.472778433e-05  0.00995559403 0.001567921902 0.002819595664 0.001164800611 0.001198381691 3.107005654e-05   0.1382213202  0.03212986395   0.1494013001 0.001193528998 0.008421274562  0.02981330222  0.06261099024   0.0141710519 0.002651557059  0.09242044504 
383          NO_ID       1.121774       0.560553        0.44393       0.799772       0.874935       0.843293       0.241497       2.249824       1.792572       1.466959       1.345742       1.547959       1.393475       1.527617       1.732772       1.419629       2.555225        1.60004       2.265726       1.900702       1.916271       1.920417       2.231584       2.143453       1.898633       2.056405       0.961326       1.349438       1.095573       0.839967       1.167118       1.146346        1.09852       1.118048     2.48737977       3.002278 2.835742715e-05 3.629101555e-05  0.00364497351 3.075998853e-05  0.01015623244 0.001410183493 0.002292463238 0.001790767684 0.001167850921 5.265629376e-05   0.1382213202  0.03009725017   0.1502753451 0.001487134139 0.008188378959  0.02975495916  0.06365562931  0.01365100259 0.002651557059  0.09613512442 
