%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_EP_1       obj_fn_1       obj_fn_2       obj_fn_3 
548          NO_ID        2.23188       1.858559       1.900391       1.958682        2.27951       2.032168       2.000169        2.17006       0.264916            100            100            100 
549          NO_ID       2.233058       2.068891       1.963998       2.054197       1.909408       2.020878       2.079091       2.006083       1.898087 0.008801576059 0.001202858796 3.240069633e-05 
550          NO_ID       2.233604       1.810813    1.945572171       2.175276       1.966221       2.098337       1.905089       2.203844       1.557189 0.004971387694 0.000991759683 0.0002968474067 
551          NO_ID       2.234425       1.836206       1.898927       1.995599       2.237089       2.107646        1.91692       1.982801       1.341044 0.004971134305 6.775395628e-05 0.001448749004 
552          NO_ID       2.235822       1.973606       2.029935       2.062316       2.169987    2.256154021       1.919171       1.974155       7.212835 0.003905948551  0.01194822918 0.009263467563 
553          NO_ID       2.236217        1.84063       1.887279       1.995451       2.066809        2.09229         1.9118       2.011573        1.33478 0.003271613544 0.0005460796438 0.001694514014 
554          NO_ID       2.236248       1.827226        1.92363       2.061202        1.93399       2.290094       2.074994       2.007446       1.080773  0.00621900021 0.0008298387402 0.0008133726639 
555          NO_ID       2.236739       2.070003        1.93123       2.062618       1.980486       2.029075       2.079235       1.938637       1.860319 0.009649255699 0.0004474589613 0.0007483189323 
556          NO_ID       2.236919       2.089371       1.922014       2.056437        1.97495       2.027951       2.074995    2.008969077       1.860295 0.009960221155 0.001238543898 5.200273255e-06 
557          NO_ID       2.236919       2.089371    1.937816608    2.063249845      1.9592832       2.027951       2.074995       2.007361     1.32652262  0.01006494983 6.484744016e-05 0.001281672625 
558          NO_ID       2.236919       2.089371    1.937816608    2.063249845        1.97495       2.027951       2.074995       2.007361   0.8446162952  0.01015671729 0.001775549511 0.0006398024136 
559          NO_ID       2.239161        1.84767       1.934567    1.962204078       2.073121       2.177282        1.92364       2.003345       1.393028 0.004003300987 9.338358251e-05 0.001488173366 
560          NO_ID       2.240057        1.99094       1.899567       1.995487       2.066809       2.083082       1.933304       1.978821        1.34295 0.004765629732 0.0004981644937 0.0006724683062 
561          NO_ID       2.243712       1.858559       2.053995       1.959418       2.284822    2.067825662       2.001353        2.16392         2.4445   0.0052691631 0.0005086625335 0.0005985491869 
562          NO_ID       2.244281        1.83551       1.895727       1.995599       2.066809       2.099466       1.912312       1.978805        1.08082 0.003133421343 0.001226777859 2.009512236e-05 
563          NO_ID    2.247533944       1.876383       1.924478       2.049481       2.022176       2.012327       2.074619       2.011037       3.048679 0.006395801548 0.0001136089445 0.001193760996 
564          NO_ID       2.251919       1.876383       1.924478       2.049545       2.025248       2.012331       2.073899       2.008269       2.884839 0.006395801548 1.552493821e-06 0.001360016121 
565          NO_ID       2.252431       1.892737       1.931102       2.048909       2.030624       2.012583       2.074579       1.965189       3.052647 0.006572175265 9.499653747e-05 0.001263501075 
566          NO_ID    2.255426167       1.850337       1.832776       2.106776       1.916049       2.135481       1.902529       2.227348       1.469773 0.005220882437 0.0002470575566 0.001057407842 
567          NO_ID       2.256292       1.850337        1.83124       2.107368       1.916049       2.102713       1.919489       2.228372       1.568109 0.004909742384 0.001629208894 0.0005129300683 
568          NO_ID       2.259106     2.09398022       1.923966       2.060853        1.97536       2.027966       2.075139       1.958221       1.836615 0.009389722027 0.0005627706657 0.0006855252091 
569          NO_ID       2.260824       1.818786       1.877666       2.061088       1.936984       2.075394       2.064336        1.98287       1.342973 0.005893746691 0.0004348992268 0.001574465356 
570          NO_ID       2.261491       1.909151       1.920382       2.049449        2.02223       2.012345       2.074619       2.010989       3.047655 0.006484975133 1.542139566e-05 0.001270921471 
571          NO_ID    2.263161239       1.857021        1.84571       2.169068       1.925261       2.098241       1.931713    2.188793092       1.560277 0.005429642238 0.0004965486189 0.0007485122909 
572          NO_ID    2.264821748       1.842017       1.964123       2.180508       2.063498       2.135473       1.902549       2.227082       0.683342 0.003885208775 0.001000143706 0.0003158027862 
573          NO_ID       2.277211       1.992227       1.887279    2.089115808       2.066489       2.099466       1.912151    2.042004735       1.056156 0.004554987349 0.0009368734607 0.0002151939436 
574          NO_ID    2.284965551       1.812417       1.964123       2.184076        2.06145       2.081994       1.931797       2.227404       0.265068 0.002862947364 0.003137847203 0.001961651661 
575          NO_ID    2.286327007       1.810817       1.964127       2.184044       2.061466       2.110961    1.915635496       2.202762       0.784158 0.002977007981 0.0002132868034 0.001124619706 
576          NO_ID       2.297188       1.810847       1.960027         2.1845       2.061066       2.109617       1.931797       2.269514        0.77963 0.003019997162 0.0003997637285 0.001820288581 
577          NO_ID       2.297252       1.842017       1.962587         2.1811    2.106843394       2.102705       1.919509       2.228106       0.781678  0.00253449233 1.764537133e-05 0.001256652438 
578          NO_ID       2.298348       1.814485       1.964171       2.187788        2.06401       2.093386       1.931769       2.227338       0.346478 0.002843232555 0.002857343696 0.001705493106 
579          NO_ID       2.298594       1.807857       1.964111       2.185452    2.059749314       2.110993       1.931777       2.202762       0.782046 0.003019997162 0.0002188116541 0.001125020977 
580          NO_ID       2.298614       1.827033       1.954895       2.186092       2.056858       2.111277       1.926513       2.165898       0.782022  0.00341717104 0.0006374631898 0.0006299460485 
581          NO_ID     2.09523624       1.811009       1.964415    2.203168005       2.090138       2.110961       1.931541       2.219146        0.75523 0.003917490112   0.0013516963 0.0001757958454 
582          NO_ID       2.100792       1.852887       2.035425       1.913562       2.286714       2.093354       2.011401        2.21638    1.626572353 0.006319877732 0.0001903998795 0.001449272943 
583          NO_ID       2.105672       1.850327       2.035451        1.91433       2.280534       2.094884       2.009081       2.166684       2.525916 0.006058622544 0.000670643171 0.000395901064 
584          NO_ID       2.114808       1.847239       2.055245       1.925642       2.291866       2.074608       2.008291       2.220428         2.3631 0.005322505699 0.001030680651 0.0001035283161 
585          NO_ID       2.117179       1.850558       1.926999       1.983119       2.079449       2.126018        1.91056       1.981589       1.311846  0.00481442461 0.0002127577845 0.0009620862139 
586          NO_ID       2.120936       1.850263       2.052539       1.959418       2.287286       2.158892       2.008873       2.269504       2.362068  0.00525313917 0.001465593856 0.000275053257 
587          NO_ID       2.121056       1.843585       2.061755        1.92255       2.254518       2.142696       2.008883       2.268288       2.525028 0.005486562598 0.0008976457853 0.0003330803122 
588          NO_ID       2.122216       1.850399       2.052507       1.959414       2.287158       2.093352       2.008873       2.269256       2.525796 0.004654299231 0.0006847187781 0.0004116150882 
589          NO_ID       2.125368       1.852887       2.052513       1.958618        2.29081       2.093354       2.011401        2.21638       2.442964 0.004810827318 0.0006914107638 0.0004218298277 
590          NO_ID       2.126312       1.844663       2.029659       1.921818       2.258006       2.076979       2.008583        2.20398    1.365586215 0.004779275775 0.001874966809 0.003094241034 
591          NO_ID       2.126944       1.869439       2.030523        1.94601       2.286672        2.07518       2.003461       2.186452        2.36514 0.004736160715 0.0009191523578 0.0002319080268 
592          NO_ID        2.12836       1.865367       2.035443        1.91289       2.221136       2.093353    2.003535774        2.22011       2.381396 0.005091986318 0.0008428830693 0.0002135389604 
593          NO_ID       2.128368       1.852631       2.053051       1.913002       2.222166       2.076984       2.003239       2.230447       2.376308 0.004767457823 0.0007615191439 0.0004193307199 
594          NO_ID       2.128992       1.844863       2.030491    1.966915485    2.276113751       2.095404       2.000133       2.184404       2.360532 0.004372146393 0.001040548808 0.0001072561866 
595          NO_ID       2.129024       1.815615       2.054075       1.959418       2.284822        2.09573       2.009545       2.174152       2.366932 0.004732285826 0.001145932661 8.58204113e-05 
596          NO_ID       2.129038    1.997549827       2.054011       1.913128       2.225958       2.093228       1.944007       2.212044       2.375876 0.006753132688 0.0008884280946 0.0002829318253 
597          NO_ID       2.129152       1.850199       2.053947       1.962522        2.29295        2.14238       1.998215       2.220356        2.36066 0.004566885324 0.001304210166 0.0001067002954 
598          NO_ID       2.129392       1.806717       2.055803       1.912174        2.22703        2.09322       1.931796       2.207436        2.41146 0.003244082582 0.0008073852857 0.0004796814715 
599          NO_ID       2.129754       2.077749       2.050363       1.959322       2.230385       2.062888       2.010449       2.179504       1.056156     0.00992264 0.0002086829363 0.001336969024 
600          NO_ID       2.130248       1.850327       2.052539    1.945144397       2.287702       2.094888       2.008361       2.163916       2.362068 0.004748803489 0.001043230955 0.000167569514 
601          NO_ID       2.130288       1.838511       2.054663        1.91311       2.286854    2.108857497       2.008309       2.220108       2.360964 0.004768772321 0.001062786127 8.042092455e-05 
602          NO_ID         2.1304    2.027197979       2.054043       1.918394       2.293078       2.094888       2.000681       2.163884       2.360532 0.008748340154 0.001020503728 0.0002648372033 
603          NO_ID       2.130408       1.840775       2.055067       1.930282       2.222166       2.095473       1.999911        2.21819        2.37682 0.004544796871 0.0009484974668 0.0001975193049 
604          NO_ID       2.130408       1.862279       2.055099       1.912938        2.22216       2.093368       2.003239        2.21947       2.381524 0.004849889811 0.0009328944978 0.0002741787104 
605          NO_ID    2.130408113    1.847255039    2.035440919     1.91336985     2.28667753    2.093352459    2.008312653     2.21164728    2.362188344 0.004902872751 0.0009731658019 0.0002163041962 
606          NO_ID       2.130416       1.849559    2.049211822       1.913066       2.222166       2.093368       2.003239       2.220236       2.376404 0.004620719913 0.000826767549 0.0002396195002 
607          NO_ID       2.130432       1.843597       2.053915       1.960474       2.292822         2.0931       1.998215       2.244153       2.610004 0.004372146393 0.001025168151  0.00011888681 
608          NO_ID       2.130432       1.850335       2.052539       1.962518       2.287702        2.07684       2.008873       2.220096        2.52426 0.004606625297 0.0006316419238 0.0006401566298 
609          NO_ID       2.199273       1.855526       2.029927        2.10998       2.078865       2.099464       1.910008       1.941649       1.313628 0.003878692644 0.0005475279236 0.0006488764786 
610          NO_ID       2.206426        1.98002       2.029998       2.128574       1.942104       2.090762       2.048376       1.991062       1.335617 0.009316773678 0.0002112324811 0.0009605850859 
611          NO_ID    2.208981579    1.991868101       1.899695       1.995487       2.237089       2.091262        1.91692       1.982789        1.34103 0.002334465685 0.0003331579506 0.0007960410807 
612          NO_ID    2.211673657     1.96350814    2.018350293    2.061113904     1.93573648    2.072211577    2.043215807    2.011574391    1.342960507 0.007794280227 0.0001406947486  0.00135457921 
613          NO_ID       2.213049       1.985997       1.924175        2.25774       2.124186       2.107401       1.933297       2.204106         0.7493 0.005263987453 0.0005797322046 0.0006332934392 
614          NO_ID       2.228709       1.985989       1.924027       2.175212       2.123862       2.108049       1.927685        2.20385       0.748398 0.004605571305 0.0005822723185 0.0006830032309 
615          NO_ID       2.231428       1.859981       1.847006       2.163564       1.957141       2.097825       2.001353        2.16586       1.562389 0.006472078254 0.000134154226 0.001022266477 
616          NO_ID       2.231726       1.973094     2.08495547       2.082796       2.169987       2.004183       1.919427       1.978251       7.237411 0.002104983649  0.01282347546  0.01017656922 
617          NO_ID       2.231865    1.822608574       1.921559       1.978831       2.155601       2.093314       1.910009       1.974345       1.313628 0.002920260313 3.511448329e-05 0.001192081064 
618          NO_ID       2.231867       1.975907       2.021695       1.994971       2.068053       2.102394       1.933047       1.982785       1.328844 0.004740621558 0.0005369948903 0.0007324718441 
619          NO_ID       2.232121       1.832438       1.899367       1.930063       2.068017        2.04621       1.925072       1.949937       1.394388            100            100            100 
620          NO_ID       2.232303       1.892727       1.932254       2.257589       1.969696    1.967236265       2.064755       2.007363       1.918679 0.008614896976 0.000625577762 0.0009973169814 
621          NO_ID       2.232708       1.866711       1.845726       2.169708       1.924237       2.098465       1.931733       2.200676       1.314581 0.005983559729 0.001994045458 0.003243950484 
622          NO_ID    2.233091747       1.857021        1.84571       2.169068       1.925261    2.097120059       1.931713       2.202724       1.560277 0.005868305445 0.001099798922 0.0001040668094 
623          NO_ID       2.234425        1.84489       1.890663    2.060225181       2.073297       2.270331       1.943544       1.982865       1.341036 0.004382051115 5.94520303e-06 0.001535467214 
624          NO_ID        2.23552       1.859995       2.053083       1.918458       2.284198       2.089644       2.009481       2.163776       2.444486 0.005337773922 0.0008129636558 0.0003787545229 
625          NO_ID       2.236919       1.892737       1.931102       2.052237       2.030112       2.027943       2.074579       1.941893       3.052743 0.006832077321 0.000530576677 0.0007774973678 
626          NO_ID       2.236919       2.089371       1.922014    2.063249845        1.97495       2.027951    2.095746462       2.007361     1.32652262  0.01056671855 2.251563843e-05 0.001222448758 
627          NO_ID       2.240117        1.83527       1.898799       1.925359       2.070649       2.099474       1.927688       1.978769       1.342942 0.003362379372 4.216669592e-05  0.00118467938 
628          NO_ID       2.243727       1.835422       1.924479       1.984015       2.083193       2.099466       1.910058       1.976757       3.177972 0.002873796009  0.00105409128 0.0001318834183 
629          NO_ID       2.244296    1.987849038       2.050411       1.959226       2.234481       2.067752       2.000169       2.163924       1.133724  0.00326376195 0.001454837314 0.002634600627 
630          NO_ID       2.244992       1.858559       2.052715       1.963514       2.251918       2.065452       1.931733       2.200784         2.4445 0.004503963302 0.001112122797 8.499291969e-05 
631          NO_ID       2.245111       2.087935       1.922926       2.097397       1.975574       2.003375       2.066867       2.007505       1.860309 0.009925557834 0.0009311139479 0.0003331364486 
632          NO_ID       2.245986    1.825462367    2.008736281       2.036176       1.904217    2.136027153       1.933249       2.245004       1.470173 0.004642653279 0.000878465249 0.000349821424 
633          NO_ID    2.246263892    1.835278043       1.898799       1.995599       2.066809       2.099466       1.933304       1.978833       1.342964 0.003182916897 0.0001191070356 0.001086702709 
634          NO_ID       2.251917       1.892703       1.900446       2.061621       2.027616       2.013031       2.082771       2.007365       3.049181 0.006610095183 0.0001223614279 0.001291901918 
635          NO_ID       2.251919       1.892767       1.927006       2.049333     2.00869209       2.011303       2.074579       2.007365       3.048551 0.006679098346 7.164148653e-05 0.001264704888 
636          NO_ID       2.252017       1.941919       1.924542       2.049547       2.026192       2.012323       2.133291       2.000077       2.885351 0.008416387022 7.064108509e-05  0.00128864185 
637          NO_ID       2.252203       1.877407       1.924702       2.213321       2.022176       2.012327       2.041851       1.945501       3.132135 0.006530230978 5.508632157e-05 0.001358311239 
638          NO_ID       2.252431       2.089371       1.922014       2.053109       1.975462       2.012591       2.074995       2.030657       1.860199 0.009530963918 0.001350549749 1.428112487e-05 
639          NO_ID       2.252473       1.876471       1.895726       2.061129       2.008864       2.012331       2.076153       2.010317       0.787687 0.006575373594 0.001502299944 0.0002424297118 
640          NO_ID    2.256699972       1.892737       1.931102       2.048909       2.030624       2.012583       2.074579       1.965189       3.052647 0.006572175265 9.499653747e-05 0.001263501075 
641          NO_ID       2.259106     2.09398022       1.923966       2.060853        1.97536       2.027966       2.075139       1.958221     1.35252656 0.009389722027 0.0005599711885  0.00070400239 
642          NO_ID       2.260115    1.893089038       1.920382       2.090377       2.022166       2.012349       2.074619       2.011029       3.047655 0.006472865682 5.211513247e-05 0.001373355785 
643          NO_ID       2.261307       1.992307       1.952831       1.992683       2.067797       2.097922       1.919479       1.981505       1.394444 0.004460177321 0.0005260337017 0.0007157972642 
644          NO_ID       2.261481       1.855542       1.895527       1.995791       2.066769       2.122505       1.910264       1.982609       1.379164 0.003449304484 8.297525266e-05 0.001306985967 
645          NO_ID    2.268987384       1.876383       1.924478       2.049545       2.025248       2.012331       2.073899       2.008269       2.884839 0.006144091483 5.773467143e-05 0.001283978374 
646          NO_ID       2.277065       1.992227       1.887407        2.08902       2.070585       2.132234       1.910063       2.010317       1.056156 0.004540312928 0.001451444145 1.470318717e-05 
647          NO_ID    2.286327007       1.810817       1.964127     2.23196568       2.061466       2.110961    1.915635496       2.202762       0.784158 0.003248570501 0.0001461034654 0.001182334127 
648          NO_ID    2.286327007    1.963540811       1.964127       2.184044       2.061466       2.110961    1.915635496       2.202762       0.784158 0.004987692537 0.0004154625827 0.0008817405203 
649          NO_ID       2.296974       2.003355       1.924479       2.049388       2.063138       2.110641       1.964565       2.273178       0.689438 0.004656817078 0.0005456321011 0.000785138151 
650          NO_ID       2.297002       2.008475       1.922975       2.214184        2.06301       2.110641       2.005889       2.204058       0.737822 0.006872556793 0.0008505919241 0.0004352692895 
651          NO_ID       2.297252       1.808282       1.964123       2.184044       2.063498       2.102705       1.927701       2.228362       0.781678 0.002927321532 8.791225117e-05 0.001309786548 
652          NO_ID       2.297252       1.842017       1.962587         2.1811       2.063498       2.102705    1.909543311       2.228106       0.781678 0.003283244568 0.0001051310949 0.001368542611 
653          NO_ID         2.2977       1.841889       1.962587       2.181132        2.06145       2.110897       1.923605       2.227082       0.783726  0.00345903466 8.126349262e-05 0.001296997853 
654          NO_ID        2.29809       1.817503       1.954911       2.220908       2.094234       2.110641       1.915625       2.203978        0.78339 0.002797499695 8.958901774e-05 0.001071577077 
655          NO_ID        2.29821       1.810817       1.964127       2.184044    2.082757558    2.142025079       1.931797       2.202762       0.784158 0.002967668705 0.0002261643989 0.0009947451042 
656          NO_ID    2.027753718       1.810843       1.963999       2.194284       2.081734       2.141997       1.911317       2.203978        0.78435 0.005734350151 0.001428994808 0.0001792305594 
657          NO_ID        2.04644       1.844897       1.964155       1.921914       2.082758       2.142024       2.031911        2.20398       2.754124            100            100            100 
658          NO_ID        2.09514       1.811303       1.964367       2.188744       2.090498       2.123735       1.965561       2.219402       0.757018 0.004347276311 0.001443058064 0.0003434107177 
659          NO_ID       2.095236       1.811009       1.964415       2.192236       2.090138       2.110961       1.931541       2.219146        0.75523 0.003917490112   0.0013516963 0.0001757958454 
660          NO_ID        2.10036       1.865367       2.035443       1.909562       2.219088       2.098473        2.00136        2.21911       2.381652 0.006471003364 0.001407959618 0.000149355617 
661          NO_ID       2.100654       1.850071       2.093691       1.914858       2.169942       2.095044       2.017753       2.166666       2.517724 0.006058622544 0.000753003381 0.0004271939693 
662          NO_ID       2.103353       1.844634       1.893351       2.060065       2.073297       2.204795        1.93786       1.974473       1.327724 0.004978153081 4.916333069e-05 0.001249198776 
663          NO_ID    2.110541032       1.810841       1.922143         2.1875       2.148294       2.142025       1.931797       2.205322       0.747294 0.003754979452 0.001401646385 0.0002200687261 
664          NO_ID       2.114702       1.987822       2.053835       1.913132       2.226062       2.065484       1.944007       2.205176       3.657428            100            100            100 
665          NO_ID       2.114914       1.844343       2.093739    1.930329864       2.288726        2.26708       2.008519        2.24494        1.46798 0.005486562598 0.001246899964 0.002392602991 
666          NO_ID         2.1208       1.807863       2.030475       1.966923       2.275602       2.095404       1.901829       2.202756        2.36054 0.003182993993 0.001278732864 0.0001020513726 
667          NO_ID       2.120832       1.851807       2.051355        1.95433       2.293078       2.090156       1.998223       2.240409       2.393318 0.005136538228 0.001004826655 0.000149757653 
668          NO_ID       2.126312       1.844343       2.093659    1.969138558       2.286678       2.266152       2.008583        2.22446       2.385484  0.00482948924 0.001292919627 0.000174139548 
669          NO_ID        2.12632       1.844343       2.052795       1.950474       2.221142       2.158904       2.000391       2.289967       2.376404 0.004606853297 0.001272100573 1.316539985e-05 
670          NO_ID       2.126944       1.869439       2.030523        1.94601       2.286672        2.07518       2.003461       2.186452    2.169769233 0.004736160715 0.002368170034 0.001210382833 
671          NO_ID        2.12836       1.844919       2.019771        1.93001        2.28783       2.099496       2.009383       2.220364       2.361932 0.004896013148 0.001155426182 2.697286676e-05 
672          NO_ID        2.12836       1.865367       2.035443        1.91289       2.221136       2.093353    2.003535774        2.22011    2.587867955 0.005091986318 0.0006893811428 0.0005031464725 
673          NO_ID       2.128368       1.852631       2.053051    1.931645752       2.222166       2.076984       2.003239       2.230447       2.376308 0.004685044268 0.0007879268601 0.0003174910355 
674          NO_ID       2.128736       1.810845       2.054015        1.91825       2.226902        2.09322       1.943543       2.203804       2.900676 0.003344424247 0.006399110616 0.005406515896 
675          NO_ID       2.128944       1.851839       1.923915       1.906926       2.236566       2.076718       2.009585       2.202754       3.638372  0.00521597355  0.01528570424  0.01269159069 
676          NO_ID       2.128992       1.844863       2.030491    1.966915485       2.286678       2.095404    2.024502405       2.184404       2.360532 0.004985836422 0.001047671008 0.000105461902 
677          NO_ID       2.129008       1.858559       2.054011        1.92945       2.219286        2.08964       2.001351       2.220252        2.44194 0.004767476256 0.0007310439518 0.0004599880027 
678          NO_ID       2.129024       1.850495       2.054043       1.959322       2.293014       2.094892    1.998567647       2.163924       2.360532 0.004372146393 0.001040478822 0.000107212525 
679          NO_ID       2.129032       1.840791       2.055067       1.926186       2.204374       2.077103       2.001271       2.212942       2.360436 0.004461655087 0.0009269167904 0.0002715714881 
680          NO_ID       2.129136    1.810813491       2.054075        1.91313    2.221715865        2.09322       2.003399       2.203852       2.376388 0.004284134806 0.0009545328104 0.0002359789529 
681          NO_ID       2.129136    1.810813491       2.054075        1.91313       2.226902        2.09322       2.003399       2.203852    2.428120204 0.004284134806 0.0007502347803 0.0003426567604 
682          NO_ID       2.130248       1.846231       2.052539       1.910298       2.199638       2.094888       2.011433       2.228372       2.378452 0.004902872751 0.0009188147738 0.0002390664531 
683          NO_ID       2.130248       1.850327       2.052539    1.946005918        2.28463       2.094884       2.009081       2.166684       2.525908 0.004694267204 0.0007094426911 0.0005754916944 
684          NO_ID       2.130248       1.850327       2.052539        1.95945    2.251851867       2.094888       2.008361       2.163916       2.362068 0.004654299231 0.0009901046979 0.0001191945204 
685          NO_ID       2.130248    1.856857118       2.052539        1.95945    2.234480576       2.094888       2.008361       2.163916       2.362068 0.004810827318 0.001016796479  0.00014145155 
686          NO_ID         2.1304       1.851791       1.923995        1.93065       2.254934       2.095472       2.008097       2.169026       2.376804 0.005058291156 0.0008684941696 0.0002099691034 
687          NO_ID       2.130408    1.821360257       2.055097       1.913354       2.287702       2.075248       2.008295       2.220236        2.36222 0.004522773321 0.0008561641189 0.0002467134736 
688          NO_ID       2.130408       1.840759       2.029643       1.930682       2.193566       2.095473       1.901607        2.20283       2.638964  0.00327466151 0.001130045627 1.046045866e-05 
689          NO_ID       2.130408       1.849559       2.093915       1.913082       2.287702       2.200616       2.011431       2.164172       2.385484  0.00507806276 0.001192618061 0.0003386669202 
690          NO_ID       2.130408       1.850519       2.062779       1.959442        2.28767       2.093496       2.003241       2.269504       2.361044 0.004372146393 0.001050046447 0.0001448800266 
691          NO_ID       2.130408       1.851351       2.052619       1.962522        2.28719       2.093352       2.024697       2.163916       2.427852 0.005153158601 0.0007359924396 0.0003165450337 
692          NO_ID    2.130408113    1.847255039    2.035440919     1.91336985    2.155645963    2.093352459    2.008312653    2.220107677    2.362188344 0.004902872751 0.0009731658019 0.0002163041962 
693          NO_ID    2.130408113    1.847255039    2.035440919     1.91336985     2.28667753    2.094843035    2.008312653     2.21164728    2.362188344 0.004902872751 0.0009731658019 0.0002163041962 
694          NO_ID       2.130432       1.850327       2.053915       1.962522       2.292822    2.068349798       2.008873    2.265831423       2.362196 0.004532953393 0.000860458023 0.0004077437581 
695          NO_ID        2.13044       1.850487       2.053499    1.913467599       2.293014       2.098984       2.008875       2.199884       2.360908  0.00497193619 0.001149975435 8.332754083e-05 
696          NO_ID        2.13356       1.865351       2.055011    2.211422577       2.223184       2.042481       1.985015       2.203854       2.377588 0.003893680064 0.0003328471262 0.0009597492778 
697          NO_ID    2.161607634       1.847255       2.052619        1.91337       2.199126       2.093352       2.027769       2.228372       2.444236 0.004667805822 0.0006879422938 0.0004915012953 
698          NO_ID       2.171383       2.089347       1.963998       2.052981       1.909414       2.027951       2.074995       2.006409       1.897159  0.01123207417 0.001256812546 1.755158797e-05 
699          NO_ID       2.193897       1.861238       1.964479       2.174956       2.078865       2.132226       1.937704       1.957009         1.3983  0.00454031643 0.0002942308072 0.001024106503 
700          NO_ID       2.199097       1.861236       1.964123        2.10622       2.079873       2.110898       1.931768       1.965201         1.8323 0.004029536032 0.0001902611027 0.001081827162 
701          NO_ID       2.199097       1.861238       1.964391       2.107372      2.0632278       2.099458        1.91948       1.940625        1.39446 0.004114327762 0.0004043758293 0.000937571255 
702          NO_ID    2.200067579    2.054935244       1.963871       2.184044       2.095782       2.109937       1.943509       2.204042       3.048542 0.007427088677  0.01661480754  0.01359664613 
703          NO_ID    2.201074907       1.810839       2.029983        2.19214       2.287702       2.099513       1.903125       2.219146       0.390942 0.004950726085  0.00283061898 0.001643535191 
704          NO_ID       2.213111       1.986949       1.922127         2.1875       2.128058       2.140177       1.927537        2.20397       0.746206 0.005226505552 0.0009761978828 0.0004368826903 
705          NO_ID    2.213833631       1.844857       1.964127       2.190259       2.063002       2.110993       2.030081        2.18441       0.782038 0.005708606741 0.0006031387165 0.0005991126297 
706          NO_ID    2.214992822       1.810817       1.964127       2.184044       2.061466       2.110961       1.915635       2.202762       0.784158 0.003791616602 0.0001620152003 0.001052823373 
707          NO_ID       2.221113       1.844854       1.898767       1.988687       2.034041       2.098242        1.93328       1.975761       1.564148 0.003971997249 0.0003900972981 0.001717692096 
708          NO_ID        2.22145       1.856989        1.84579       2.188696       1.925837       2.098625       1.931585       2.163748       0.282325 0.006265529826 0.003536286924 0.002302255943 
709          NO_ID       2.228962       2.068875        1.96411       2.054541       1.909792        2.02875       2.062803       2.006083       1.898275 0.008874031763 0.001199025982 5.868991354e-05 
710          NO_ID       2.231726       1.973094       2.093647    2.081905151       2.169987       2.004183       1.919427       1.978251       7.237411 0.002104983649  0.01282347546  0.01017656922 
711          NO_ID       2.231867       1.992189       2.018351       1.906925       2.066553        2.09793       1.913283       1.978865       1.560284 0.005298924042 0.0002644081404 0.0009593833519 
712          NO_ID       2.231867    1.992226887       2.018351       1.995483       2.066809     2.10155189       1.913095       1.978801       1.394396 0.004785504694 0.0004393507694 0.0007028068933 
713          NO_ID       2.232121       1.840654       1.898799       1.995583       2.066745       2.091266        1.91692       1.978773        1.34294 0.003271613544 1.526289584e-05  0.00112933516 
714          NO_ID       2.232675       1.941891       2.021759       1.994863       2.068053       2.110586       1.931767       1.982787       1.570588 0.004506763434 1.553049293e-05 0.001216331974 
715          NO_ID       2.232675       2.089345       1.922142        2.05301       1.975974       2.027979       2.095475       2.006145       1.860103  0.01037022241 0.0009901561589 0.0001715240092 
716          NO_ID        2.23293       2.072987       1.963998       2.052981       1.901216       1.979888       2.095637       2.006147       1.963879            100            100            100 
717          NO_ID    2.233091747       1.857021        1.84571       2.169068       1.925261       2.098241       1.931713       2.202724    2.130386328 0.005868305445  0.00103095854 0.0001771002215 
718          NO_ID        2.23453       1.892763       1.924062       2.056245       1.974944    2.017293846       2.074995       2.007363      2.3751866 0.007212906599  0.00258775815 0.001334531525 
719          NO_ID        2.23627        1.94191       2.095071       2.085428       2.167555       2.004503       1.948003       1.977483       7.239271 0.002047410435  0.01302814812  0.01012795304 
720          NO_ID       2.236739       2.070003        1.93123       2.062618       1.980486       2.029075    2.077814532       1.938637       1.860319 0.009649255699 0.0004474589613 0.0007483189323 
721          NO_ID       2.236744        1.97335       2.035407       2.082268       2.280579       2.004023       1.910755       1.978269       7.245603            100            100            100 
722          NO_ID       2.236759       2.089179       1.922014    2.060507638       1.974854       2.029359       2.073971       1.901773       1.860295  0.01015671729 0.0006095157611 0.0005612226618 
723          NO_ID       2.236759       2.089179       1.922014    2.072422579       1.974854       2.029359       2.073971       1.901773       1.860295  0.01037256144 0.0005718072137 0.0005892534206 
724          NO_ID       2.236759       2.089275       1.922078       2.060826        1.97487       2.028299       2.205043       1.916993       1.336007            100            100            100 
725          NO_ID       2.236917       2.088411       1.924062       2.056437       1.974918       1.995183       2.075139       2.007433       1.863367 0.009853931438 0.001044577174 0.0002660763616 
726          NO_ID       2.236942       1.969728       1.924351        2.08574       2.180253       2.012657       1.931541       1.983643       6.321695 0.001846500052  0.01309852616   0.0106057151 
727          NO_ID       2.238063       1.835422       1.899903       1.995599       2.066809       2.099466       1.912618       1.976785       3.440116 0.003262944606 0.002737174075 0.001510562694 
728          NO_ID       2.240057       1.835254       1.898927       1.995471       2.068089       2.099466       1.933304       1.982929       1.328884  0.00331464087 1.020617213e-05 0.001254876866 
