%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1       obj_fn_1       obj_fn_2       obj_fn_3 
5509         NO_ID       1.643947        1.44591       1.362248       1.223866        1.32558       1.513067       1.582046       8.872913 0.001943809067  0.00029740722 1.237337671e-06 
5510         NO_ID        1.64441       1.451978    1.609834156       1.218653       1.489751       1.519095       1.439095       8.372436 0.003961947477 6.10395049e-05 1.82488846e-05 
5511         NO_ID       1.644415       1.505226       1.428168       1.225025       1.145312       1.510956       1.573046       9.286128  0.00517190977 6.362194318e-05 7.922885064e-05 
5512         NO_ID       1.644422       1.426378       1.601148       1.221209       1.489747       1.519163       1.442359       8.170132 0.003912235048 6.846349679e-05 1.133114899e-05 
5513         NO_ID       1.644425    1.495128067       1.419912       1.221125       1.207184       1.519144       1.608885       9.138672 0.001475674162 1.359627735e-05 0.0001312280079 
5514         NO_ID       1.644425       1.519552       1.419912       1.221125       1.207184       1.519144    1.620719048       9.138672 0.001570380612 2.567736298e-05 0.0001654851583 
5515         NO_ID       1.644441       1.555776        1.43636       1.225181       1.141328       1.497587       1.596512       9.032368 0.002365767591 0.0001224356277 3.471123709e-05 
5516         NO_ID        1.64449       1.431516       1.471119       1.224615       1.384153        1.48986       1.458983       7.614675 0.002653180546 0.0003373479647 6.435850759e-05 
5517         NO_ID       1.645411       1.518912       1.433008       1.220565       1.336784        1.49492       1.588423       9.867091 0.002545580041 7.255063024e-05 4.085400048e-05 
5518         NO_ID       1.645451       1.520464       1.383888       1.216453       1.352144        1.48468       1.593029      10.325687 0.002402079369 4.488786648e-05  6.1685338e-05 
5519         NO_ID       1.645454       1.635164       1.344453       1.487515       1.416787       1.694962       1.756113        0.89445  0.01835042597 0.0008896208356 0.0005856381813 
5520         NO_ID       1.645502       1.627748       1.339301       1.401475       1.424793        1.71846       1.543596       0.274514 0.0007776962312 7.070629873e-05 0.0006690481648 
5521         NO_ID       1.645705       1.518464       1.355176       1.221557       1.130832       1.532136        1.56447       9.876656 0.002870359017 0.000320583109 0.0002240388489 
5522         NO_ID       1.645838         1.6351       1.344325       1.399451       1.416715       1.705064    1.737947949       0.603122 0.0005550415847 1.221386457e-05 0.0007519807497 
5523         NO_ID       1.645839       1.321926       1.369054       1.250019       1.137553    1.688209006       1.609285       0.745968 0.002214929961 7.442778767e-06 0.0006086045556 
5524         NO_ID       1.645894       1.354688       1.577676       1.248695       1.214945    1.737815786       1.621194       5.627838 0.0002074102969 0.000926512811 2.534594188e-05 
5525         NO_ID       1.646099        1.52158       1.332416       1.159836       1.268116       1.687035       1.687933       5.589241 0.001971956777 0.005049201686 0.003245809653 
5526         NO_ID    1.646099296    1.630718107       1.301697    1.393119961       1.400187       1.700708    1.527790604   0.8717141997 0.0001737292543 4.863743618e-05 0.0007334912219 
5527         NO_ID       1.646667       1.518544       1.351248       1.220573       1.309485       1.494952       1.585413      10.188343 0.002457493967 0.0001792140358 5.507784581e-05 
5528         NO_ID    1.647022047       1.623325    1.306260207        1.32915       1.285533       1.650207       1.543917       2.162043 0.0002099125664 0.0002300213326 0.0005650794132 
5529         NO_ID    1.647290709    1.649074847       1.409014       1.232747        1.14213       1.710125       1.481824        6.44442            100            100            100 
5530         NO_ID        1.64743       1.445259       1.641696       1.222325        1.39077       1.532073       1.442087       7.571799 0.002784772951 4.824839327e-06 7.609728717e-05 
5531         NO_ID        1.64743       1.447371        1.68314       1.224693       1.403331       1.508969       1.457371       7.807511            100            100            100 
5532         NO_ID       1.647431       1.371078        1.36942       1.239501       1.137121       1.747397       1.568931       2.901232 0.002211808018 3.836157024e-05 0.0004603525826 
5533         NO_ID       1.647451        1.63949       1.489212       1.323573       1.439596       1.510399       1.633791       0.762091  0.00331811168 0.0006620574527 0.0004664636713 
5534         NO_ID       1.647464       1.438539       1.629604       1.222301        1.38803       1.517673       1.433915       7.789591 0.002794303152 5.438858643e-05 3.273262956e-05 
5535         NO_ID       1.647465       1.377152       1.449293       1.214879       1.176167       1.518412       1.728743       9.034452 0.001110787097 0.0002421068307 0.0003175254151 
5536         NO_ID       1.647467        1.49964       1.361615       1.220945       1.168889       1.780342       1.591494       6.376746 0.001300179031 0.0001480820356 0.0002035939417 
5537         NO_ID       1.647497        1.52012        1.42254       1.217139       1.336698       1.508842       1.519645        9.42456 0.003259975245 0.0002575597414 0.0001279759131 
5538         NO_ID       1.647497       1.520536       1.422552       1.217143       1.335914       1.508859       1.600541      10.081474 0.002387930588 5.993896339e-05 5.870370104e-05 
5539         NO_ID       1.647515       1.322414       1.325582       1.243993       1.228131       1.740991    1.644897982       4.319066 0.000159459787 0.0009078243311 1.255590072e-05 
5540         NO_ID       1.647519       1.632194       1.427827       1.234487        1.14021       1.710045       1.462136       0.677808 0.0001296353229 9.073547247e-05 0.0003094251606 
5541         NO_ID       1.647519       1.632195       1.408288       1.496541        1.40335       1.517589       1.724283       3.266123    0.015912977 0.0009888975558 0.0005887993077 
5542         NO_ID       1.647529       1.360782       1.486046       1.239459       1.202673       1.707125       1.675466       0.737069 0.0002359362672 0.0007966033158 2.216158739e-05 
5543         NO_ID       1.647614       1.637722       1.367286       1.234643       1.141362       1.709085       1.439392    6.877990078 0.0007940591125 4.511879311e-06 0.0003336520167 
5544         NO_ID       1.647614       1.637722    1.381267019       1.234643       1.141362    1.681137972       1.439392       6.786459 0.000761167045 9.26578178e-07 0.0003410279783 
5545         NO_ID       1.647627       1.630718       1.508942       1.393093       1.399878       1.493239       1.674603       0.874059 0.0003123854383 0.0001881655213 0.0007482220289 
5546         NO_ID       1.647629       1.361321       1.453275       1.356228       1.383493       1.506662       1.536803       1.496664 0.005451155872 0.002245575294 0.002904716298 
5547         NO_ID        1.64763       1.624922       1.421729       1.232885        1.14133       1.642525    1.435054619       6.391196 0.0007008983692 4.373016258e-06 0.0003287065537 
5548         NO_ID       1.647643       1.322414       1.325718       1.231569       1.310051       1.741107       1.592287    6.979213789 0.001911504523 0.000577933386 1.977754481e-05 
5549         NO_ID       1.647659       1.616674       1.453366       1.423313       1.423848       1.518327       1.724651       3.266123 0.002275188603 0.0001511947878 0.0002691244939 
5550         NO_ID       1.647662       1.439115       1.617316    1.212047739       1.392259       1.519721       1.433915     7.66741872 0.002757912916 0.0003243158308 0.0002303167574 
5551         NO_ID       1.647686       1.447307    1.611243063    1.207329107       1.392963       1.532009       1.440807       7.779351 0.002793081758 0.0007547477717 0.0004632011861 
5552         NO_ID       1.647686    1.455003754       1.617316       1.221621    1.390770413    1.518152005       1.440807       7.779351 0.002820376685 3.568352589e-05 4.61880054e-05 
5553         NO_ID       1.647689    1.503611053        1.48624       1.221621       1.162576        1.51167        1.58827    8.156283604 0.0008467841607 1.729557054e-05 6.85925154e-05 
5554         NO_ID       1.647753       1.520512       1.486244       1.225333       1.261392        1.51167       1.588144    8.535886286 0.002087168783 0.000374438908 5.982903785e-05 
5555         NO_ID       1.647753       1.520516       1.517472    1.485682826       1.160112        1.57375       1.588974      10.348735 0.005894428165 0.001167676483 0.0007237542779 
5556         NO_ID        1.64777       1.449162       1.584388       1.227819       1.482433    1.557605579       1.412159       7.664619 0.003802111779 0.0003764886925 1.819803742e-05 
5557         NO_ID        1.64779       1.446795       1.629604       1.221621       1.401166        1.51764       1.440807       7.779351 0.002876592069 4.191163746e-05 4.17894574e-05 
5558         NO_ID       1.647878       1.631578       1.441174       1.234259       1.141394       1.697821       1.474408       6.523228 0.0006912022216 2.272159253e-05 0.0002933597966 
5559         NO_ID       1.647899       1.624002       1.404246       1.233751       1.127744       1.744237       1.467172        0.96867 0.0009366281093 0.0002438726713 0.0004954649475 
5560         NO_ID       1.647931       1.498295       1.341998       1.227761       1.287057       1.640308       1.613029       7.973405 0.002457097595 0.0002487346835 2.899080188e-05 
5561         NO_ID       1.648393       1.401856       1.424116       1.225777       1.150545        1.52174       1.570599       9.131024 0.003126339556 0.0001344317374 0.0001353900521 
5562         NO_ID    1.648396034       1.521088        1.41998       1.225265        1.13928       1.701915       1.585526         9.1276 0.003897980524 6.203019952e-05 8.932157127e-06 
5563         NO_ID       1.648456       1.406916       1.593903       1.220539       1.278373       1.577578       1.441575       7.457745   0.0019558465 7.496104414e-05 3.890495592e-05 
5564         NO_ID       1.648794        1.35725       1.607166       1.237081       1.490805       1.531247       1.482679       7.842419 0.004297014044 0.0009983485338 0.0002843745967 
5565         NO_ID       1.649038       1.408867       1.619087       1.225083    1.283691756        1.52538       1.424601       6.662769  0.00173258806 0.0002163547211 2.310760252e-05 
5566         NO_ID       1.649563       1.625706       1.490112       1.422005        1.43653       1.508251       1.635041       0.741051 0.0007770582391 7.07516283e-05 0.0002536799523 
5567         NO_ID       1.649563       1.638978       1.490368       1.421877       1.436534       1.513215    1.609542533       0.754379 0.0002638196531 6.241777252e-05 0.0006517263745 
5568         NO_ID       1.649563    1.662647271       1.490336       1.421989       1.436566       1.487771       1.638113       0.230075            100            100            100 
5569         NO_ID       1.649738       1.417877        1.61706       1.212709       1.412515       1.484793       1.458104       7.840723 0.002931374039 0.0002476012479 0.0001863777334 
5570         NO_ID       1.649766       1.632206       1.432758       1.201715       1.138034       1.742203       1.482616       6.507804 0.002815902803 0.001503534661 0.001220165324 
5571         NO_ID       1.649773       1.436073       1.474707       1.331812       1.376578       1.508012       1.531742       1.623388 0.0002794574444 0.000316338192 0.0007593968325 
5572         NO_ID       1.649822       1.637722        1.33247       1.232723        1.14137    1.710941939       1.472678       6.784412 0.0008537568751 2.024485599e-05 0.000298843728 
5573         NO_ID    1.649925919    1.602701678       1.408246       1.234483       1.141234       1.710109    1.508426237       6.444444 0.001294584206 0.0001115649305 0.0002068775433 
5574         NO_ID       1.649926       1.624002        1.39391       1.234483       1.141234       1.710541       1.482808       7.230876 0.001152019209 0.0001270968666 0.0001769239171 
5575         NO_ID    1.650263345       1.447676       1.593999       1.220539       1.278285       1.603178       1.440807       7.443921 0.002081972195 5.618905828e-06 0.0001091360208 
5576         NO_ID        1.65068         1.4411    1.635294452       1.221333       1.416675       1.526303       1.462367       7.703955 0.003009807439 3.259330481e-05 5.287557215e-05 
5577         NO_ID       1.650682         1.4411       1.605708       1.254101       1.417699       1.509407     1.45771358       0.773523 0.002726691901 0.0007053537091 0.0001242214156 
5578         NO_ID        1.65152       1.382138       1.592687       1.221307       1.282765       1.611673       1.453803       6.661073 0.001827903916 6.748523767e-05 0.0001500089421 
5579         NO_ID       1.651592        1.35505       1.427277        1.22091       1.239684        1.57002       1.539307       9.415004 0.001812772115 0.0003631080974 0.0001517551013 
5580         NO_ID       1.651592        1.44529       1.322131    1.229125786       1.239994       1.578126       1.544435       8.620368 0.002028041013 0.000473622362 0.0001727405887 
5581         NO_ID       1.651594       1.619201    1.409345952       1.360434    1.258739673       1.643887       1.537401        2.33747 0.001511147637 0.0006856952605 0.0003077611875 
5582         NO_ID       1.651595       1.521056         1.3995       1.217073        1.09832       1.702195       1.585524         9.1276 0.002811755077 0.001132778599 0.0008421224766 
5583         NO_ID       1.651598       1.619553       1.409348       1.352242       1.287033       1.643965       1.537441       2.338258 0.001958685688 0.0001475947113 0.0003113657586 
5584         NO_ID        1.65172       1.637314       1.427827       1.231411       1.141234       1.656133       1.482616       6.441372 0.0007666600302 9.106795566e-06 0.0003089943858 
5585         NO_ID       1.651721       1.502679       1.423672       1.223027        1.13928       1.708059       1.590518       9.134816 0.003947552459 3.667007535e-05 4.177045263e-05 
5586         NO_ID       1.651726        1.65013       1.424435       1.233395        1.14133       1.710109       1.573984       6.519467 0.001195489426 0.0002600841474 0.0002135207656 
5587         NO_ID       1.651739       1.639338       1.453388       1.419653     1.40746935       1.495167       1.675179       2.517707 0.002772759147 1.220884948e-06 0.0005809251666 
5588         NO_ID       1.651743       1.367658        1.43886       1.234607       1.214131       1.415398       1.619554       4.434622 0.001079548336 0.0004345251584 5.966872094e-05 
5589         NO_ID       1.651782       1.370616       1.431687       1.239597       1.210873       1.615774       1.601313        5.26263 0.0004895454315 0.0007897741552 7.587328544e-05 
5590         NO_ID       1.651782       1.439179       1.617316       1.221601       1.456306       1.518185       1.445203       7.836439 0.003424153796 5.872442982e-05 3.781534922e-05 
5591         NO_ID       1.651787       1.370946       1.369494       1.242861       1.202865    1.766338087       1.552095       1.958384 0.0002700584762 0.0005196689359 7.462336182e-05 
5592         NO_ID       1.651791       1.467846        1.37499       1.239629       1.202819       1.746821       1.683235         6.4444 0.001182843325 0.0006185041959 4.382913471e-05 
5593         NO_ID       1.651799        1.38746       1.367838       1.238993    1.224661199       1.731319       1.606867       0.614896 0.0009137511829 0.0006287489731 0.0001464571621 
5594         NO_ID       1.651842       1.447677       1.617284       1.216469       1.395787       1.537277       1.440805       7.771495 0.002892644305 2.378275497e-05 6.009738404e-05 
5595         NO_ID       1.651848       1.447338    1.682953878       1.220582       1.239994       1.578062       1.543155        8.82792            100            100            100 
5596         NO_ID       1.651854    1.331292283       1.344581       1.399195       1.482251       1.615976       1.704603       0.603122 0.004194550011 0.0008728000202 0.001399534438 
5597         NO_ID       1.651855       1.387038       1.365366       1.239245       1.199505       1.746821       1.609283    2.012780072 0.000167042412 0.0007068376785 1.515727451e-05 
5598         NO_ID       1.651855       1.387458       1.344734       1.238957    1.184865685       1.747317       1.609307       0.745904 0.0008262214258 0.0008824559166  4.7478218e-05 
5599         NO_ID       1.651855       1.387458       1.344734       1.238957       1.202673     1.77163451       1.609307       0.745904 0.0003124163529 0.0004903481058 7.575097807e-05 
5600         NO_ID       1.651855       1.387486       1.342838       1.234125       1.207185       1.747845       1.608515       2.246392 0.0007647164205 0.0004396548011 6.063162919e-05 
5601         NO_ID       1.651855       1.387782       1.361118       1.245155       1.203089       1.747013       1.608515       0.436089 0.0001178222288 0.000531310634 0.0001164634147 
5602         NO_ID       1.651866       1.633194       1.402006       1.234355       1.137296       1.485261       1.474338       5.779878 0.001323998296 0.0001302702583 0.0004362883228 
5603         NO_ID       1.651871       1.387462       1.362466       1.239517       1.203025       1.747333       1.609295       0.775664 0.0005562880478 0.0004658812649 8.898674326e-05 
5604         NO_ID       1.651893       1.387038       1.365126       1.239245       1.203601       1.768837       1.605443        2.24664 0.0004245129083 0.000677419437 5.427001024e-06 
5605         NO_ID        1.65197       1.625514        1.41285       1.233611       1.206914       1.684957       1.472732       6.456496 0.002421352956 0.0002695143995 0.0001041652181 
5606         NO_ID       1.651982        1.39408       1.363704       1.233261       1.201537       1.697732       1.555393       4.359302 0.0005991074884 0.0005372962533 3.578800615e-05 
5607         NO_ID       1.652103    1.529764197       1.337544       1.226317       1.141352       1.566456       1.701542    11.86160711 0.002717649423 5.22277524e-06 8.319028897e-05 
5608         NO_ID       1.652109       1.534914    1.439044405       1.221459       1.161712       1.579038       1.582702       8.891243  0.00214715534 6.479502509e-05 6.092167909e-06 
5609         NO_ID        1.65211       1.632194       1.432819       1.234515        1.14165       1.742877       1.482616       6.444444 0.0006827919846 2.231536629e-05 0.0002896306387 
5610         NO_ID       1.652166       1.641062        1.33367       1.238611       1.139578       1.669919       1.434696       7.705118 0.001395612984 0.0002750668491 0.0001820826558 
5611         NO_ID       1.652234       1.631938       1.427827       1.234499       1.143282       1.710109       1.491268       6.447516 0.0007034105857 0.0001734232392 0.0002779025851 
5612         NO_ID       1.652237       1.433053       1.501115       1.331438       1.371025       1.579289       1.500254       2.061904 0.001010231956 0.0002283757018 0.0006133916455 
5613         NO_ID       1.652238       1.451626        1.60011       1.217229       1.490291       1.531435    1.443643263    8.475030863 0.004016932331 0.000112416762 3.847823666e-05 
5614         NO_ID       1.652238    1.617517099       1.424435       1.234675        1.14165       1.710365       1.500256    6.585217163 0.0009160187084 8.520582134e-05 0.0002330618905 
5615         NO_ID       1.652238       1.622762       1.408406       1.234483       1.141234       1.698253        1.44006       6.148557 0.000640745939 9.113280572e-06 0.000346957466 
5616         NO_ID       1.652238    1.627492289       1.333622       1.234515       1.141626       1.669839       1.434728       6.804894 0.0006858945707 1.256800898e-05 0.0003212609078 
5617         NO_ID       1.652238       1.629138       1.424435       1.234675    1.123977329       1.710365       1.500256       6.518379 0.001534876038 0.0003215385697 0.0005362217286 
5618         NO_ID       1.652238       1.632194       1.408246       1.234483       1.141234    1.691205261    1.492032691    6.993551904 0.0009304180734 0.0002235859628 0.0002135355471 
5619         NO_ID       1.652238       1.632194    1.467041902       1.234483    1.117120286    1.657161245       1.482616       6.444444 0.001511860361 0.000499809714 0.0006852761252 
5620         NO_ID       1.652238    1.643100117    1.444193272       1.234483       1.141234    1.626504529       1.482616       6.444444 0.0007652356559 1.884586254e-05 0.0003024081778 
5621         NO_ID       1.652238    1.643100117    1.444193272       1.234483       1.141234    1.657161245    1.481856839       6.444444 0.0007679783385 9.276747362e-06 0.0003087219841 
5622         NO_ID       1.652238       1.643522        1.43095       1.239635       1.133634       1.735015        1.48236       6.444116 0.001337962951 0.0002515824124 0.0003239638082 
5623         NO_ID       1.652239        1.43559        1.36212       1.242701       1.193418       1.767753       1.719535       0.726512 0.0005180418528 0.0006301583295 3.915818503e-05 
5624         NO_ID       1.652239       1.634055       1.497456       1.431133       1.469526       1.649397       1.721462       2.610763  0.00137618592 5.221030181e-05 0.0006210864649 
5625         NO_ID       1.652303       1.360646        1.37563       1.239629       1.207171    1.689910478       1.552441       1.426672 0.0001606506779 0.0004886548056 0.0001073981403 
5626         NO_ID       1.652367       1.394048       1.344096       1.230733       1.199089       1.593632       1.535707    6.167330244 0.0006937599304 0.0006799168994 0.0001647797024 
5627         NO_ID       1.652378       1.618666    1.442553107       1.234483       1.141618       1.567181         1.4782    5.669065743 0.0006063423788 3.639856699e-05 0.0003081370596 
5628         NO_ID       1.652378       1.622762       1.408406       1.234355       1.141634       1.698253       1.474616    6.961447391 0.001003520665 9.719571332e-05 0.0002288005992 
5629         NO_ID       1.652378       1.632194       1.408246       1.234355       1.141634       1.710109       1.474408        6.13623 0.0005652492403 2.787490351e-06 0.000325841057 
5630         NO_ID       1.652378       1.641674       1.410454       1.234653       1.141394       1.698269       1.475308       6.140326 0.000647386527 9.803450672e-06 0.0003429474599 
5631         NO_ID        1.65241       1.359301       1.618144       1.220445       1.406195       1.437594    1.500514741       7.805853 0.002726498696 0.0001863996807 4.886420952e-06 
5632         NO_ID       1.652478       1.438687       1.629604       1.224577       1.466716       1.517683       1.428539       7.837131 0.003638133746 0.0003781156701 0.0001110891208 
5633         NO_ID       1.652494       1.371052       1.401974       1.234483       1.239952       1.708957    1.709891233       1.066204  0.00114112095 0.0004234472029 0.0001055990223 
5634         NO_ID       1.652494       1.629478       1.410656       1.226653       1.141392       1.648721        1.57652       6.523676 0.001391975326 9.791516684e-05 0.0002600127634 
5635         NO_ID    1.652680036    1.382140088       1.593999       1.224635       1.277645       1.603194    1.441482699       6.661073 0.001756556135 0.0003842505154 1.451972676e-05 
5636         NO_ID    1.652680036    1.382140088    1.635246326       1.224635       1.277645       1.603194       1.458923       6.661073 0.001764594271 0.000335880576 2.863301167e-06 
5637         NO_ID       1.652763       1.645346       1.453346       1.420645       1.428654       1.510135       1.670763       3.232082 0.0005185320453 6.057965876e-05 0.0006717299488 
5638         NO_ID       1.653449        1.63789       1.343216       1.413531    1.354279796       1.513725       1.535721       6.605666  0.00974413885 0.0003062695844 1.833123859e-05 
5639         NO_ID       1.653609       1.498426       1.403736       1.217191       1.340778       1.508216       1.722601      10.475714 0.003507824573 0.0003565009704 0.0004895650228 
5640         NO_ID       1.653625       1.520536       1.422168       1.217127     1.32821511       1.508216       1.601257      10.082498 0.002316774858 6.547275969e-05 5.183875646e-05 
5641         NO_ID       1.653625       1.521112       1.422156       1.217123       1.339898       1.529732       1.585897       9.423536 0.002709556035 9.854081961e-05 2.812502911e-05 
5642         NO_ID       1.653641       1.520448       1.441021       1.218231       1.176295       1.516364       1.603303       8.954048 0.001465727078 7.64305054e-05 3.91667994e-05 
5643         NO_ID       1.653646     1.33353528       1.584273       1.221285       1.291131       1.586064       1.481779       7.840593 0.001988634343 0.000212037531 5.278263269e-07 
5644         NO_ID       1.653786       1.520459       1.617244       1.221269       1.392263       1.525865    1.730868305       7.760067 0.002942483103 0.0003746837401 0.0004918139204 
5645         NO_ID       1.653807       1.521024       1.437021       1.216503       1.176161       1.518412       1.601255        9.02368 0.001474173934 8.238296345e-05 3.323097681e-05 
5646         NO_ID       1.653914       1.618658       1.403406       1.234579       1.142138       1.572973       1.429048       5.328262 0.0004657970234 1.900130626e-05 0.000346298634 
5647         NO_ID       1.653938       1.383818       1.601188       1.220701       1.496953       1.522815       1.440735       6.416627 0.003729610655 0.0001480074226 0.0001653563482 
5648         NO_ID       1.654031       1.361316    1.327489362       1.247197       1.219436       1.782648    1.588377475         3.6292 0.0002620933971 0.0008827750944 5.08440058e-05 
5649         NO_ID       1.654121    1.516777623       1.408014       1.207479        1.14136       1.567064       1.606643       8.541584   0.0011876238 7.934248436e-05 4.93468524e-05 
5650         NO_ID       1.654154       1.301771       1.583474       1.229509       1.272699        1.58603       1.481721       7.838397 0.001723980997 0.0008445608111 0.0002611486584 
5651         NO_ID       1.654286       1.623874       1.436019       1.245643       1.142112       1.709565       1.507952       6.446548 0.001689948752 0.0003540923619 0.0001531489521 
5652         NO_ID       1.654394       1.635254       1.338469       1.417757       1.430123       1.703256        1.74149        3.94533 0.0002972491269 3.126297386e-05 0.0007544513695 
5653         NO_ID        1.65449       1.623297       1.430693       1.343878       1.272413       1.637495       1.501402       2.353846 0.001591800174 0.0004170118331 0.0004098041226 
5654         NO_ID       1.654542       1.632134       1.554032       1.230725       1.141366       1.742621       1.703712       4.702858 0.0003611181213 0.0001365146832 0.0003163196681 
5655         NO_ID       1.654633       1.518912       1.449309       1.221279       1.175143       1.526604       1.604327       8.085772 0.001423268872 9.251876368e-06 0.0001053688534 
5656         NO_ID       1.654665        1.51904        1.42804       1.225397       1.140048       1.603099       1.580918       9.135024  0.00357289585 8.949814049e-05 9.428560538e-06 
5657         NO_ID       1.655194       1.372379       1.594511       1.224635       1.166701       1.603194       1.467635       6.349777            100            100            100 
5658         NO_ID       1.655302       1.443397       1.627534       1.220389       1.411975       1.447133       1.441158       6.521539 0.002755741604 5.933584177e-05 0.0001130172167 
5659         NO_ID       1.655305       1.520522       1.331816       1.224637    1.144104376       1.701371       1.589992        9.12952 0.003925900201 6.759922973e-05 2.03962556e-05 
5660         NO_ID       1.655306    1.375851476       1.593999       1.224635       1.277645    1.608217624      1.4342149    6.508059707 0.001699518966 0.0001734916345 3.333233558e-05 
5661         NO_ID       1.655306    1.375851476    1.604472654       1.224635       1.277645    1.590492689       1.458923    6.508059707 0.001698426965 0.0003490062435 2.478982523e-06 
5662         NO_ID       1.655621    1.626132815       1.434953       1.391001       1.399777       1.768901       1.536165       3.092977 0.000350432999 2.375815123e-05 0.0005853427193 
5663         NO_ID       1.655711       1.486246       1.433416       1.196353       1.137232       1.509084       1.539094       9.414032 0.003316476916 0.001501379175 0.0008939569259 
5664         NO_ID       1.655941    1.507247163       1.348319       1.393153       1.403729       1.770897       1.544237       2.327953 0.003078487163 3.943516817e-05 0.0008604515197 
5665         NO_ID    1.656375003       1.518464       1.486248       1.225029       1.162576        1.50911       1.589454       8.497855 0.0008854280758 0.0004194927148 0.0001189993276 
5666         NO_ID       1.657241       1.440278       1.355784       1.231061       1.194442       1.799493       1.719535        0.68248 0.0007705637683 0.0005147009547 2.948898133e-05 
5667         NO_ID       1.657736       1.371468       1.593999       1.224635       1.138381       1.603194       1.458923       6.661041 0.002372556245 0.0001576221346 0.0003412560356 
5668         NO_ID       1.657759       1.387805       1.645987       1.221317       1.478803        1.54574       1.448646       7.905979  0.00373373089 0.0001780243732 8.856138054e-06 
5669         NO_ID       1.657881       1.351124       1.355194       1.226448       1.338725       1.773594       1.592283       6.529994 0.002166609772 0.0003005844895 0.0001034472602 
5670         NO_ID       1.657986       1.387479       1.625508       1.225173       1.392211       1.531817       1.441447       7.704983 0.002760481916 0.0004805468614 0.0001351343758 
5671         NO_ID       1.657986       1.387799     1.62374958       1.220565       1.392211       1.532009       1.440679       7.775639 0.002758221354 0.0001678397009 4.909649002e-06 
5672         NO_ID       1.658011    1.354004106       1.334586    1.217843502       1.297765       1.775358       1.598905    6.337791359 0.001838890557 1.112756388e-05 0.0002114619157 
5673         NO_ID       1.658267       1.426886       1.323122       1.233941       1.156016         1.5862        1.60047       9.159392 0.004668244339 0.0005051567106 7.024804187e-05 
5674         NO_ID       1.658409        1.49389       1.343458       1.216529       1.156016         1.5094        1.60127       9.085468 0.0004316174394 0.0001319467105 7.310416912e-06 
5675         NO_ID       1.658425       1.498294       1.368178       1.201169       1.154992       1.526296        1.74383    10.74316294 0.002287210237 0.001533002645 0.001094615603 
5676         NO_ID       1.659358       1.636506       1.422742       1.229411       1.141362       1.707037    1.703814802       2.196892 0.000872044217 0.0001363550943 0.000318131456 
5677         NO_ID       1.659981       1.631172       1.434767       1.393225       1.464977       1.779589       1.519393       1.257969 0.002698657653 0.0002160479788 0.0007035692703 
5678         NO_ID       1.660072       1.413492       1.592271       1.224647       1.277597       1.572474       1.451755       5.874641 0.001671301067 0.0001743310305 5.44065118e-05 
5679         NO_ID       1.661833        1.53115       1.421448       1.224633        1.14216       1.672936       1.587414       8.497855 0.003407104669 7.251125117e-05 3.400594903e-05 
5680         NO_ID    1.662277757        1.36731       1.578124    1.248699023    1.221578972    1.419459786     1.62017004        4.30355 0.0005895470749 0.0008755189817 2.467021679e-05 
5681         NO_ID    1.662277757        1.36731       1.578124    1.248699023    1.221578972    1.420826743     1.62017004        4.30355 0.0005895470749 0.0008755189817 2.467021679e-05 
5682         NO_ID       1.662529       1.440696       1.593909       1.221229       1.470971       1.519403       1.445815       5.524775 0.003194619907 0.0002051899844 0.0002460358122 
5683         NO_ID       1.663835       1.497908       1.493486       1.225157       1.163204       1.755894        1.54375       6.427851 0.0005926562515 0.0002427511367 1.087909004e-05 
5684         NO_ID       1.663851        1.48562       1.493494       1.226705    1.161700123        1.78047    1.583832061    6.427850851 0.0006485856218 0.0003190429127 2.93116035e-05 
5685         NO_ID       1.663854       1.420087    1.376857885       1.226773       1.384528       1.519849       1.487448       8.227623 0.002682883912 0.0005148729791 0.0001566245453 
5686         NO_ID       1.663854       1.628108    1.451518936    1.411891341       1.400187       1.722114         1.5272       0.871746   0.0025929308 0.000175143483 0.0004874723867 
5687         NO_ID       1.663887       1.628935        1.50038       1.404877       1.425558       1.517813       1.712801       3.236427 0.0001838197561 0.0001750502168 0.0004134276984 
5688         NO_ID       1.663902       1.449226       1.624608       1.218649       1.490813       1.517173       1.442071       7.719539 0.003711623501 0.0001262035834 1.747391238e-05 
5689         NO_ID       1.663902       1.628702       1.329702       1.208787       1.097594       1.538767       1.436552       7.460254 0.001556179986 0.002010954766 0.001529191301 
5690         NO_ID       1.663903       1.628935    1.477918584       1.405405       1.425494    1.560398045    1.730010105       3.266123 0.0001995740933 0.000107428055 0.0004162636321 
5691         NO_ID       1.663903       1.628935    1.510834735       1.405405       1.425494       1.518325     1.71726967       3.266123 0.0001836142311 0.0001811933525 0.0004130539379 
5692         NO_ID       1.663903    1.628967455       1.493536       1.405405       1.425494       1.518325    1.740930803       3.266123 0.0001836142311 0.0001811933525 0.0004130539379 
5693         NO_ID       1.663903       1.629127       1.493704       1.421637       1.403478       1.510133        1.71202       3.266459 0.002976405451 0.0003194284131 0.0005118681741 
5694         NO_ID       1.664008       1.394508       1.630416       1.221285       1.416675       1.526495    1.438075345       7.725395 0.002941823511 0.0001660593522 7.010731702e-06 
5695         NO_ID       1.664713       1.618708       1.408764       1.417669       1.421894       1.492103       1.544943       2.119468 0.001062608809 0.0002357292259 0.000870564168 
