%eval_id interface DAKOTA_Zn_RC_1 DAKOTA_Zn_RC_2 DAKOTA_Zn_RC_3 DAKOTA_Zn_RC_4 DAKOTA_Zn_RC_5 DAKOTA_Zn_RC_6 DAKOTA_Zn_RC_7 DAKOTA_Zn_RC_8 DAKOTA_Zn_RC_9 DAKOTA_Zn_EP_1 DAKOTA_Zn_EP_2 DAKOTA_Zn_EP_3 DAKOTA_Zn_EP_4  DAKOTA_O_RC_1  DAKOTA_O_RC_2  DAKOTA_O_RC_3  DAKOTA_O_RC_4  DAKOTA_O_RC_5  DAKOTA_O_RC_6  DAKOTA_O_RC_7  DAKOTA_O_EP_1  DAKOTA_O_EP_2  DAKOTA_S_RC_1  DAKOTA_S_RC_2  DAKOTA_S_RC_3  DAKOTA_S_RC_4  DAKOTA_S_RC_5  DAKOTA_S_RC_6  DAKOTA_S_RC_7  DAKOTA_S_EP_1  DAKOTA_S_EP_2 DAKOTA_Li_RC_1 DAKOTA_Li_RC_2 DAKOTA_Li_RC_3 DAKOTA_Li_RC_4 DAKOTA_Li_RC_5 DAKOTA_Li_RC_6 DAKOTA_Li_RC_7 DAKOTA_Li_RC_8 DAKOTA_Li_EP_1 DAKOTA_Li_EP_2  DAKOTA_N_RC_1  DAKOTA_N_RC_2  DAKOTA_N_RC_3  DAKOTA_N_RC_4  DAKOTA_N_RC_5  DAKOTA_N_RC_6  DAKOTA_N_RC_7  DAKOTA_N_EP_1  DAKOTA_N_EP_2       obj_fn_1       obj_fn_2       obj_fn_3       obj_fn_4       obj_fn_5       obj_fn_6       obj_fn_7       obj_fn_8       obj_fn_9      obj_fn_10      obj_fn_11      obj_fn_12      obj_fn_13      obj_fn_14      obj_fn_15      obj_fn_16      obj_fn_17      obj_fn_18      obj_fn_19      obj_fn_20      obj_fn_21 
593          NO_ID       2.374724       1.863827       1.973573       1.920353       2.189752       2.171222       2.203915       2.025736       2.060315       4.638669       1.338119       2.717079       1.229584       1.576819       1.178113       1.329278       1.377507       1.302649       1.284006       1.562538       4.430496       5.880455       1.750283       1.750053       1.110808       1.875125       1.994977       1.621966       1.773918       2.145679       1.671335       1.650994       1.436921       1.446244       1.620787       1.215353        1.54685       1.700234       1.583511        2.61441       1.262244       1.353114       1.111165       0.825826       1.186845       1.255118       1.048419       1.232396       1.667082       3.099909 0.0009955958333 0.002126486647 0.0006458296308 7.888743561e-05 0.0002298541413 0.0002686975532 0.001287597581 0.004931632931 0.009251891369 0.0001256989419 0.008513311599 0.002371133859 0.002937246618 5.127913004e-06  0.01124136706    1.058997002   0.1045094201  0.01116161616  0.07686672328 0.0008681764121  0.03357425053 
594          NO_ID        2.37546       1.865587       1.948363       1.938785       2.191672       2.223414       2.168651       2.039574    1.925517458       4.623523       1.076167       2.381328       1.258592       1.579907       1.178761        1.33599       1.382531       1.344434       1.284086       1.574986       4.485664       5.752799       1.750763       1.763077       1.143324       1.869541       1.970649        1.62581       1.806558       2.191999       1.682517       1.650726       1.386361       1.444382       1.593355       1.215515       1.546264       1.684736       1.606647       2.561226       1.292452       1.345754       1.171005       0.879202       1.191937        1.25479       1.015651         1.2316       1.668746       3.071267            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
595          NO_ID       2.376708       1.831795       1.973759       1.891681       2.170296       2.223902       2.238799       2.038902       2.065454       4.774965       1.141511       1.761611       1.251148       1.599443       1.135129       1.326586       1.376143       1.301995        1.27223       1.556298       4.635936       5.724471       1.832203       1.799461        1.14564       1.877557       1.994977       1.622686        1.77259       2.200191       1.573021       1.650608       1.433209       1.449878       1.620979       1.213401       1.547746       1.680998       1.599639       2.626934       1.368484       1.346326       1.110781       0.838882       1.187909       1.256838       1.058137       1.232376    2.549992043       3.077123            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
596          NO_ID       2.376764       1.868659       1.947211       1.918477       2.193848       2.184246       2.180175       2.040598       2.060533       4.638055       1.075975       2.719127       1.229584       1.593203       1.129497       1.330298       1.408227       1.302617       1.283942       1.563994        4.42986       6.084935       1.750667       1.744101       1.125932       1.870949       1.962593       1.622862        1.77595       2.193179       1.670301       1.644594       1.439671       1.446196       1.622835    1.312889387       1.547106       1.680922       1.595543       2.561162       1.276542       1.354298       1.105457       0.850146       1.188109       1.255302       1.048417       1.232376       1.663754       3.090635 0.001002416486  0.00265980983 0.0006398487038 8.225167614e-05   0.3041069419 0.0003081857892 0.0007953994361 0.003279799274 0.007676104479 8.907362528e-05 0.008487996806 0.001752838079 0.003142623459 5.127913004e-06  0.01054303384    1.896545947   0.1078416227  0.01494949495   0.0723313485 0.0001443793603  0.03338524998 
597          NO_ID    2.376771936    1.864563032    1.973514939     1.91830502    2.189751752     2.22392608    2.166862693    2.038901939    2.065433587    4.638051018    1.075975453    1.804619334    1.251147906    1.576819393     1.18839541    1.329273646    1.383822658    1.302616743    1.284005793    1.565002444    4.430367504    5.724486544    1.750282998    1.747236824    1.145515748    1.869364987    1.962209261    1.622862013    1.775966216    2.200191178    1.671325236    1.650738153    1.428601267    1.446179986    1.621043172     1.21535302    1.547106066    1.680905865    1.583254959    2.626698265    1.276580343     1.35305005    1.111165111   0.8501456497    1.187869443    1.255302136    1.048419296    1.232376048    1.667594396    3.077125446 0.001284760816  0.00187607768 0.000637657268 7.85261597e-05     0.85473386 3.018001451e-05 0.001710532248 0.005219755235 0.009534066529 3.703035829e-05  0.00845380371 0.002388533401  0.00293735792 5.127913004e-06  0.01050144136   0.8236109674   0.1064517662  0.01257575758  0.07492639234 0.0004759182966  0.03344791294 
598          NO_ID    2.376771936    1.864563032    1.973514939     1.91830502    2.189751752     2.22392608    2.166862693    2.038901939    2.065433587    4.638051018    1.075975453    1.804619334    1.251147906    1.576819393    1.196846239    1.329273646    1.383822658    1.302616743    1.284005793    1.565002444    4.430367504    5.724486544    1.750282998    1.747236824    1.145515748    1.869364987    1.962209261    1.622862013    1.775966216    2.200191178    1.671325236    1.650738153    1.428601267    1.446179986    1.621043172     1.21535302    1.547106066    1.680905865    1.583254959    2.626698265    1.276580343     1.35305005    1.111165111   0.8501456497    1.187869443    1.255302136    1.048419296    1.232376048    1.667594396    3.077125446 0.001284760816 0.001781577968 0.000637657268 7.85261597e-05     0.85473386 3.018001451e-05 0.001710532248  0.00547545413 0.009776019163 3.703035829e-05  0.00845380371 0.002388533401  0.00293735792 5.127913004e-06  0.01050144136   0.7253914664   0.1071078475  0.01257575758  0.07492639234 0.0004759182966  0.03344791294 
599          NO_ID    2.376771936    1.864563032    1.973514939     1.91830502    2.189751752     2.22392608    2.166862693    2.038901939    2.065433587    4.638051018    1.075975453    2.719127291    1.251147906    1.576819393    1.178137025    1.329273646    1.377506605    1.302616743    1.284005793    1.565002444    4.430367504    5.724486544    1.743730702    1.747236824    1.145515748    1.869364987    1.962209261    1.622862013    1.775966216    2.122029748    1.671325236    1.650738153    1.428601267    1.446179986    1.621043172     1.21535302    1.547106066    1.680905865    1.583254959    2.626698265    1.276580343     1.35305005    1.111165111   0.8501456497    1.187869443    1.255302136    1.048419296    1.232376048    1.667594396    3.077125446            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
600          NO_ID    2.376771936    1.864563032    1.973514939     1.91830502    2.189751752     2.22392608    2.166862693    2.038901939    2.065433587    4.638051018    1.075975453    2.719127291    1.251147906    1.576819393    1.178137025    1.329273646    1.377506605    1.302616743    1.284005793    1.565002444    4.430367504    5.724486544    1.750282998    1.747236824    1.145515748    1.869364987    1.962209261    1.622862013    1.775966216    2.122029748    1.671325236    1.650738153    1.428601267    1.446179986    1.621043172     1.21535302    1.563730957    1.680905865    1.583254959    2.626698265    1.276580343     1.35305005    1.111165111   0.8501456497    1.187869443    1.255302136    1.048419296    1.232376048    1.667594396    3.077125446  0.00103675666 0.001923562903 0.0006490386412 7.835499526e-05     0.85473386 4.410054753e-05 0.002120171169 0.005085397608  0.00941838093 3.528357002e-05 0.008452248906 0.001465379253 0.002938445736 5.127913004e-06  0.01050144136   0.7138431144   0.1068833986 0.006565656566  0.07956890195 0.001470875606  0.03346882792 
601          NO_ID    2.376771936    1.864563032    1.973514939     1.91830502    2.189751752     2.22392608    2.166862693    2.038901939    2.065433587    4.638051018    1.075975453    2.719127291    1.251147906    1.576819393    1.178137025    1.329273646    1.383822658    1.302616743    1.284005793    1.567815351    4.430367504    5.724486544    1.750282998    1.747236824    1.145515748    1.869364987    1.962209261    1.622862013    1.775966216    2.200191178       1.668005    1.650738153    1.428601267    1.446179986    1.621043172     1.21535302    1.547106066    1.680905865    1.583254959    2.626698265    1.276580343     1.35305005    1.111165111   0.8501456497    1.187869443    1.255302136    1.048419296    1.232376048    1.667594396    3.077125446  0.00103675666 0.001923009125 0.0006406293469 7.85261597e-05     0.85473386 4.410054753e-05 0.002120171169 0.005094956367 0.009416117544 3.703247818e-05 0.008454327565 0.002388533401  0.00293735792 5.127913004e-06  0.01050144136    0.822525767   0.1064431335 0.006565656566  0.07956890195 0.001470875606  0.03357808125 
602          NO_ID       2.376772       1.864563       1.973515       1.918305       2.189752       2.223926       2.166863       2.038902       2.065434       4.638051       1.075975       2.719127       1.251148       1.576819       1.178137       1.329274       1.377507       1.302617       1.284006       1.565002       4.430368       5.724487       1.750283       1.747237       1.145516    1.866517878       1.962209       1.622862       1.775966       2.200174       1.671325       1.650738       1.428601        1.44618       1.621043       1.215353       1.547106       1.680906       1.583255       2.626698        1.27658        1.35305       1.111165       0.850146       1.187869       1.255302       1.048419       1.232376       1.667594       3.077125 0.001036756645 0.001923560941 0.0006376572452 7.85261597e-05   0.8547259302 0.0001388340239 0.001641632564 0.005085397608 0.009418378823 3.703035829e-05 0.008453801614 0.002388535501  0.00293735582 5.127913004e-06  0.01050144136   0.7139273735   0.1068920313 0.006565656566  0.07956890195 0.001470875606  0.03356029322 
603          NO_ID       2.376772       1.864707       1.976203       1.970865       2.189752       2.223798       2.166927       2.037622       2.065434       4.633891       1.044231       2.669975       1.267532       1.576723       1.166361       1.337466       1.381763       1.302617       1.284134       1.564746       4.452972       5.724807       1.750149       1.751333       1.145516       1.869397       1.962401       1.622862        1.79019       2.511118       1.672605       1.660978       1.412473       1.446308       1.623475       1.215329         1.5466        1.68097       1.586583       2.439818       1.380644       1.344858       1.111349       0.854114       1.187949        1.25287       1.040611       1.232388       1.683978       3.072005            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
604          NO_ID       2.376772       1.865587       1.947851       1.910113         2.1918       2.223414       2.168655       2.039446        2.06529       4.638627       1.075975    2.119184074       1.259596       1.592323       1.175073       1.328246       1.380099    1.378482351       1.284086       1.553482       4.485664       5.724639       1.750763       1.748549       1.143468       1.869373       1.971673       1.622506       1.775326       2.241151       1.686941       1.650738       1.429113       1.446174       1.631051       1.215195       1.546658    1.684756301       1.583895       2.626762       1.292452       1.343834       1.111613       0.850274       1.187841       1.255302       1.015651       1.231608    1.661275008       3.077155 0.001155964536 0.001876316775 0.0007135210247 7.98937019e-05   0.7309444276 0.0003848276975  0.00174703925 0.005025489619 0.009354500327 3.331419344e-05 0.008445579178 0.001927776228 0.003120388319 5.127913004e-06 0.001756846502   0.8029264593   0.1069179292  0.01565656566  0.06941490016 1.731473851e-05  0.04117876794 
605          NO_ID       2.376772       1.918259       1.947851       1.909089       2.208184       2.219734       2.167631       2.023062        2.06529       4.630435       1.075965        2.26664       1.256012       1.592543       1.142305       1.328206       1.383563       1.378478       1.284182       1.661162       4.485792       5.888479       1.751087       1.746501       1.143212    1.725064206       2.015849       1.622442       1.775326       2.241155       1.698893       1.660786       1.429113       1.444638       1.637643       1.280731       1.548818       1.684628       1.583885       2.578082       1.289884       1.343834       1.111615       0.850266       1.240577       1.241446       1.014763        1.23788       1.722042       3.075709            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
606          NO_ID       2.378371       1.803262        1.89136       1.923928       2.045058       2.176951       2.078442       1.946552       2.035895        4.83615       1.516646       2.715998       0.541443        1.69166       1.207767       1.321677       1.466338       1.351117       1.336881       1.490518       4.386549       5.570158       1.762429        1.66651       1.115922    1.706122674       1.999424       1.759775       1.731233       1.963803       1.215519        1.65207       1.504311       1.433303        1.50274       1.374029       1.466425       1.643233       1.551849       2.310292       1.208791       1.282678       1.041113        0.92078       1.077532         1.2298       1.014567       1.229366       1.737573       2.763882 0.0009628130637 0.001653065448 0.0006030068908 6.087727564e-05 6.547257446e-05 0.001006978763  0.00201316856 0.0004229556765 0.006027495133 0.0003212523126 0.008752082843 0.003290989506 0.001742055339 5.127913004e-06 0.008818657246    2.708111481  0.09574728139  0.02676767677  0.06151072994 0.001439985621  0.04207393146 
607          NO_ID       2.381857       1.913899       1.953848       1.890452       2.120915       2.200464       2.107726    2.068502969       1.967543       5.122868       0.683965       2.102015       0.813265       1.596338       1.162915       1.227331       1.504413    1.458124111        1.30393        1.49453       4.654235       5.589583       1.724564       1.687042     1.21233125       1.749089       1.864798       1.744324       1.844615       1.800464       0.951142    1.790719224       1.435099       1.300619       1.461755       1.339782       1.588267       1.655173        1.60281       2.218587       0.844775       1.414843       1.137194       0.876772       1.084495       1.077505       0.980987       1.241532    2.495628163       2.992448            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
608          NO_ID       2.381921    1.905279524       1.953784       1.890164       2.147619       2.200528       2.107694        2.07388       1.971383        5.32306       0.683965       2.102031       0.809169       1.596212       1.135971       1.228099       1.502365       1.293291       1.333778    1.502721629       4.659275       5.589557       1.726612       1.687042       1.064177       1.748065       1.873954       1.703364       1.844647       1.800456       1.057638    1.733690951       1.396187       1.300643       1.463147        1.34183       1.588731       1.659809       1.595642       2.218587       0.856807    1.388396354       1.137194       0.877796       1.075727       1.076593       0.979195       1.249724       1.729427        2.99232 0.001247347532 0.001689046389 0.0005946510762 6.60754862e-05 2.432774985e-05 0.001069562088 0.0005361800171   0.0012989154 0.005435994714 0.0003353665314 0.008687598326 0.003700100253 0.0008697019978 5.127913004e-06  0.02111747927    2.796725189  0.09884640239 0.005606060606  0.08027123033 0.001300579489  0.04957376001 
609          NO_ID       2.382497       1.918283        1.97452       1.927476       2.081891       2.195152       2.110254       2.039106       1.922247       5.283033       0.683773       2.105775       0.961202       1.593652       1.137279        1.30593       1.502365       1.293087       1.334018       1.497314    4.743167608       5.638965       1.695252       1.680906       1.064177       1.757733        1.87457       1.755588       1.848739        1.78093       1.076304       1.725864       1.397787       1.301331       1.506549    1.317714439       1.584663       1.659809        1.53513       2.315931       1.118943       1.454715       1.163842       0.832736       1.083919    1.239132091       1.044733        1.25014       1.689283       2.863296 0.001259879217 0.001539886078 0.0005237927761 5.261544521e-05 5.205676574e-05 0.001539665052 0.0002578116913 0.001349585633 0.005631982058 0.0003525227904 0.008686091717 0.003464669984 0.002125344801 5.127913004e-06 0.004747869163    3.237175061  0.09746517854 0.004747474747  0.07983078711 0.001317878897  0.03491489052 
610          NO_ID       2.382657    1.874657498       1.963384       1.926824       2.048867       2.199248        2.11025       2.039106       1.913543       5.332185       0.683005       2.105615       0.961202       1.600308       1.133951       1.306954       1.502365       1.293087       1.366786       1.495266       4.665467       5.640501    1.689360051        1.68095       1.105585       1.757477        1.87457        1.74778       1.847523       1.929666       1.014864        1.72547       1.411611       1.301427       1.506345        1.32181       1.584663       1.651617        1.53517       2.306971       1.079647       1.454713       1.185154       0.886848       1.083127       1.244484       1.044733       1.250148       1.706331       2.994368 0.001203369001 0.001068824468 0.000509223925 5.346110194e-05 4.964674191e-05 0.001457829733 0.0003356069669 0.004668743986  0.01193641516 0.0003802466946 0.008755976137 0.003850792003 0.002184334703 5.127913004e-06 0.005886286392    1.495590736  0.09342509881 0.006565656566  0.07652151102 0.0009621023626  0.03483658681 
611          NO_ID       2.384481       1.917844        1.95276       1.946916       2.129147       2.152272       2.093902       2.064936       1.945767       5.325108       0.683543       2.400523       0.798931       1.595932       1.130343       1.227119       1.481349        1.48283       1.265642        1.50265       4.662147       5.676789       1.726618       1.736706       1.096873       1.843553       1.859218       1.703604       1.844643        2.31822       1.057454       1.781208       1.378267     1.37086464       1.499466       1.352852       1.580799       1.650545       1.558662       2.319515       0.852967       1.412795       1.132458       0.818876       1.084487       1.073501       0.993363       1.063882       2.487495       3.035328            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
612          NO_ID       2.384611        1.74916       1.888254       1.882567    2.059879646       2.146603        2.14046       2.031178       1.910959       5.169675        0.98094        2.53178       1.137277       1.540548       1.144673       1.277269       1.354379       1.354875         1.4239        1.55206       4.298907       5.448599       1.760871       1.729542       1.127289       1.716569       2.016295       1.698624       1.882356       2.029907       1.377575       1.784363       1.496111       1.334278        1.58542       1.281429       1.584891       1.623616       1.569453        2.57801       1.266394       1.371094       1.010021       0.914117       1.182534       1.131125       0.979202       1.172329       2.380255       2.904012            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
613          NO_ID       2.385309       1.737897        1.88793       1.997948       2.104787       2.095418       2.229754       1.919934       1.921817       4.820023       0.913106       2.506625       0.602321       1.558423       1.273539       1.359247       1.359133       1.346115       1.302803       1.642064       4.839306       5.839727       1.762854       1.753847       1.098227        1.76366       1.875969         1.6592       1.862813       1.771403       1.369783       1.791666       1.386205       1.333397       1.567306       1.322476       1.579559       1.649615       1.508846        2.80576       1.594055       1.303244       1.105491       0.919013       1.114172       1.154241       0.947906       1.099308       2.251811       2.865354            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
614          NO_ID     2.38920726       1.787774        1.88109       1.933608       2.055633       2.236372       2.077354        1.97566       2.019458       5.544294       1.146427       1.803494       1.488005        1.54646        1.19974       1.318223       1.461257       1.439772       1.333359       1.490081    4.468645955       6.210086       1.758332       1.690835       1.089008       1.782886       1.876584       1.714845       1.747866       2.488099       1.213521       1.661158       1.387459       1.438509       1.507445       1.274759       1.534485       1.682084       1.597831       2.304407       1.208766        1.28907    1.121718516       0.891109       1.077507        1.16874       1.081661       1.237859       2.197186       2.326653 0.001749350792 0.002792553213 0.0005211179761 6.144784064e-05 7.561800058e-05 0.0002330570921 0.002046362452 0.0002643874739 0.005272664199 0.0003273236738 0.008720926013 0.002268298724 0.002096710863 5.127913004e-06  0.01285753965    1.341042072   0.1057870522  0.02090909091  0.06667700987 0.0009780551765  0.02970379772 
615          NO_ID       2.393593       1.737849       1.891322       2.013004       2.104643       2.105238       2.156794       1.901336       1.927865       4.905279       0.915152       2.496961       0.611025       1.550293       1.275743       1.351043       1.352861       1.342331       1.313267       1.638208        4.79154       5.720687       1.759552       1.799887       1.065489       1.764364       1.877027       1.619903       1.848857       1.931083       1.508535       1.693226       1.419197       1.334277       1.592858       1.314256       1.588729       1.645006       1.601832        2.76948       1.267143       1.289174       1.108523       0.915695       1.101548       1.155597        0.98073       1.159536       2.314531       2.843962            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
616          NO_ID       2.397061       1.848212       1.969433       1.946344       2.130792    2.111346152       2.224196       2.067256       1.946528       5.036048       0.781333       1.878261       1.316963       1.639824     1.18371816       1.372286       1.379556       1.439659       1.300456       1.613612       4.105093       5.933916       1.766692       1.720619       1.145519       1.779836       1.850622       1.753815       1.754334       1.786501       1.419655       1.650227       1.378702       1.399121       1.659959       1.334426       1.434498       1.766987       1.591959       2.626065       1.141049       1.459539       1.131717   0.9506907923       1.112927         1.2239       1.048418       1.154093       2.102875       3.043319            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
617          NO_ID       2.397285       1.864596       1.969417       1.947024        2.12424       2.193249       2.224204        2.06047       1.946648        5.08008   0.7253392015       1.876135       1.251155       1.639888       1.105447       1.371262       1.383652       1.441883       1.284072        1.61326       4.301701       5.941522       1.766682       1.737003       1.079983    1.769595825       1.847954       1.756023       1.754334       1.794693       1.419423       1.650227       1.379458       1.395025       1.649719       1.344666       1.416066       1.766987       1.493143       2.627361       1.141029       1.418579       1.111237        0.81734       1.114431       1.225052       1.048418    1.153997041       2.123707       3.044343 0.001173686452 0.002630169481 0.000703067233 6.858611376e-05 4.990917566e-05 0.002393982939  0.00037189349 0.002149895664 0.006671234679 0.0002573079906 0.008665673925 0.001550995414 0.003783406259 5.127913004e-06   0.0158275753     4.05618609   0.1097926013 0.002323232323  0.07891418905 0.001470875606  0.03118140973 
618          NO_ID       2.397285       1.864596       1.969417       1.947024        2.12424       2.193249       2.224204        2.06047       1.946648        5.08008       0.813589       1.876135       1.251155       1.639888       1.105447       1.371262       1.383652       1.441883       1.284072        1.61326       4.301701       5.941522       1.766682       1.737003       1.079983    1.769595825       1.847954       1.756023       1.754334       1.794693       1.419423       1.650227       1.379458       1.395025       1.649719       1.344666       1.416066       1.766987       1.493143       2.627361    1.158488376       1.418579       1.111237        0.81734       1.114431       1.225052       1.048418       1.166011       2.123707       3.044343 0.001153552444 0.002630169481 0.000703067233 6.831070652e-05 5.10014595e-05 0.002362589393 0.000506247659 0.002149895664 0.006671234679 0.0002573079906 0.008665673925 0.001552133407 0.003782425544 5.127913004e-06   0.0151121146    4.052932886   0.1097580707 0.002373737374  0.07891418905 0.001470875606  0.03138233229 
619          NO_ID       2.397285       1.895168       1.972745       1.890736       2.153264       2.180065       2.236732       2.060498       1.971368       5.071888       0.841657    2.180410574       1.230353       1.639892       1.105699        1.37101        1.40406       1.444571       1.330192       1.613324       4.413349       5.851794        1.76527       1.691547       1.087363       1.720173       1.890338       1.755015       1.754346       1.696485       1.419623       1.595695       1.395426       1.431713       1.650063       1.293978       1.473474       1.766851       1.540531       2.578113       1.145121       1.414195       1.139013       0.877796       1.105727       1.207668       1.044738       1.163963       2.123685       2.996727 0.001098971319 0.001705055515 0.0006212282972 8.481273572e-05  4.7263019e-05 0.002204216979 0.0006328777354 0.002823189142  0.00462219561 0.0003202050876  0.00872846115 0.001480872341 0.002253148556 5.127913004e-06  0.01398001487    4.440720919  0.09112881417 0.003131313131  0.07875943873 0.001470875606  0.03302243376 
620          NO_ID       2.397795       1.894804       1.973769       1.947408       2.129296       2.180961       2.226012       2.060154       1.953432        5.08008       0.842857       1.837455       1.240179         1.6399    1.236163012        1.31675       1.383052       1.444563        1.26164       1.613548       4.414341       5.938966       1.766682       1.741411       1.087123       1.691373       1.850898       1.754983       1.780458       1.794369       1.599663       1.666591    1.393181698       1.395289       1.649055        1.30369       1.457282       1.767043       1.493171       2.577953       1.118177       1.432627       1.141223   0.8979550832       1.109823       1.204572       1.058746       1.163963       2.236101       2.978473 0.001210802975 0.001647897694 0.0003932112785 7.351246052e-05 5.033305863e-05 0.002062978291 0.0003650897057 0.008743135528  0.01247327186 0.0002595402334 0.008670080597 0.001462427189  0.00346438198 5.127913004e-06  0.01926033957      2.9650595   0.1029123801 0.003838383838  0.07855707293 0.001372781533  0.02893976418 
621          NO_ID        2.39885       1.835907       1.974267       1.956071        2.16607       2.081969    2.100642783       1.968013       2.036774       5.392736       0.687368       2.453974       0.754921       1.669252    1.138092799       1.375249       1.384445       1.291179       1.428266       1.624148       4.004429       5.507635       1.760896        1.70907       1.123115       1.716027        2.00602        1.75046       1.883552       2.255131       1.362982       1.734003       1.416809       1.374805        1.64336       1.357611       1.510406       1.730919       1.468748       2.226776       1.588963       1.444623       1.118584       0.984807       1.128719       1.194355       0.957296    1.092541088       2.384759       2.260043            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
622          NO_ID        2.39901       1.841555       1.975099       1.970915       2.110358       2.093749       2.066159       1.961967       2.024102        5.38472       0.656648       2.073226       0.759257       1.645428    1.290657083       1.325073       1.381877       1.291147       1.382954       1.583212       4.102253       5.507595       1.768532       1.707766       1.098729       1.710369       1.990236       1.687244       1.841604       2.187611       1.388422       1.735067       1.421929       1.346133        1.62608       1.369897       1.484806       1.737751       1.461976       2.226598       1.593123       1.464343       1.119784       0.980519       1.135147       1.256851       0.989912       1.183705       2.300991       2.470603 0.001155703174 0.002364704151 0.000424319947 5.361587072e-05 5.379804489e-05 0.0007728808207 0.0004811369254 0.0005464317005 0.005746390551 0.0002634980655 0.008650427634  0.00136297034 0.002485412108 5.127913004e-06  0.01152332631    3.171909104  0.09616164854  0.01696969697  0.06804595501 0.0002255199165  0.04671123286 
623          NO_ID       2.399645       1.829714    1.948608482       1.923724        2.11032       2.209649    2.186753364       2.069042          2.007       5.071948       0.836879       1.929703       1.234473       1.631388     1.14559193        1.37179       1.381508       1.442763        1.28056       1.591324       4.403253       5.933324       1.769338       1.723803       1.087899    1.744833147       1.870482       1.703479       1.752288       1.794771       1.428879       1.647663       1.410422       1.400407       1.626159       1.357658       1.465282       1.796963       1.546419       2.423201       1.210465       1.388819       1.132773       0.821824       1.099919        1.20522       0.997458       1.130427       2.123581       2.978295 0.001136359694 0.002402835866 0.000550869411 7.913590946e-05 4.041057869e-05 0.001613027083 0.0002224505976 0.004929639774 0.009070946904 0.0002455235294 0.008639713742 0.001754194433 0.003607654571 5.127913004e-06 0.002100895052    2.887307901   0.1064086029  0.00297979798  0.08136638644 0.001470875606  0.04248003115 
624          NO_ID        2.39965       1.841539       1.974459       1.970919       2.143126       2.086257       2.064623       1.967403       2.024102       5.397984       0.656648        2.15903       0.759241       1.664148       1.119687       1.337367       1.381621       1.291147       1.378858       1.624172       4.141165       5.507595       1.768532       1.707766       1.098739       1.709851       1.984996       1.687244         1.8829       2.253147       1.388246       1.735209       1.415785       1.346133       1.626144       1.369899       1.509382       1.744919       1.461208       2.226584       1.603875    1.467340326       1.119608       0.985159       1.135243       1.205347       0.989936       1.183545       2.301151       2.259915 0.001150997589 0.0005296809233 0.0004188234357 5.370620623e-05 0.0001104978377 0.001011072948 0.0001528662413 0.004417461507  0.01231484325 0.0002652066958 0.008652843656 0.001355957613 0.002572227435 5.127913004e-06  0.01438103197    3.965374162   0.0830313894  0.01606060606   0.0697244008 9.264275775e-05  0.04741170574 
625          NO_ID       2.399666       1.838467       1.952883       1.970905       2.077142       2.086107       2.064999       1.959211       2.024102       5.398138         0.6546       2.158646       0.698577       1.664148       1.110287       1.341974       1.381109       1.291147       1.379626        1.63558       4.141165       5.504523       1.768532       1.738598       1.098867       1.698293        2.01354       1.687244       1.882968       2.253159       1.453266       1.735529       1.417321       1.345685       1.626144    1.373327075        1.50939       1.736727       1.461232        2.24604       1.765411       1.463999       1.176952       0.985077       1.170059       1.205347        0.98992    1.159065341       2.296735       2.259881            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100            100 
626          NO_ID    2.401535963       1.803396       1.957958        2.01036       2.071992       2.114384        2.11895       1.939482       2.001675        5.03711       0.634707       2.403078       0.685058       1.630098       1.224641        1.31829       1.404181       1.313063        1.41716       1.636106       4.812048       5.577542       1.778342       1.667806       1.080777        1.73814       1.874944       1.649689       1.728164       1.971977       0.818547       1.644215       1.529845       1.378467       1.506576       1.256132       1.583929       1.731485       1.531291       2.327188       0.974144       1.403574       1.169794       0.877988        1.07673       1.131139       1.008618       1.148343       2.251601       2.485248 0.0009819728864 0.002870486849 0.000848532243 5.767942216e-05 2.924680037e-05 6.229692974e-05 0.001087929681 0.001070085322 0.009211403306 0.0002575220993 0.008622474705 0.002768526633 0.002607043868 5.127913004e-06 0.001186740924    4.749838839  0.08251343046  0.01994949495  0.06792691631 0.0005563057467  0.04208579148 
